plant_name,common_name,compound_name,pubchem_cid,reference_link,source_page_url,scrape_timestamp
Azadirachta indica,"Margosa tree, Neem","Guaia-1(10),11-diene",94275,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Guanine,135398634,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Guvacoline,160492,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Heneicosane, 3-methyl-",522120,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Heptadecane,12398,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Heptadecane, 2,6,10,14-tetramethyl-",29036,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Heptadecane, 9-hexyl-",296566,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Heptadecanoic acid,10465,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Heptanoic acid, 2-ethyl-",18648,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-",6329088,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Heptasiloxane, hexadecamethyl-",10912,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Hexadeca-7,10,13-trienal",556280,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Hexadecanal,984,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Hexadecane,11006,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Hexadecane, 1-(ethenyloxy)-",69971,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Hexadecanenitrile,69424,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/15567036.2019.1624893,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Hexadecanoic acid, 15-methyl-, methyl ester",522345,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Hexadecanoic acid, 2-hydroxy-1-(hydroxymethyl)ethyl ester",123409,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Hexadecanoic acid, ethyl ester",12366,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Hexadecanoic acid, methyl ester",8181,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Hexan-3-yl propyl carbonate,91694016,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Hexanoic acid methyl ester,7824,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/17597269.2018.1537206,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Hexasiloxane, tetradecamethyl-",7875,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Histidine,6274,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Imidazole-2-carboxylic acid, 4-methyl-",557497,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Incensole,44583885,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Indole,798,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Indole-3-acrylic acid,5375048,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Indolizine, 2-(4-methylphenyl)-",346948,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Iso-Bergaptene,68082,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isoamyldodecanoate,61386,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Isobenzofuran-1(3H)-one, 3-(3-furyl)-3a,4,5,6-tetrahydro-3a,7-dimethyl-",500095,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isobutyl O-pthalate,6782,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isocaryophyllene,5281522,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isomargolonone,189727,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/B978-0-08-102071-5.00004-0,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isophytol,10453,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isopimpinellin,68079,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isopropyl myristate,8042,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Isorhamnetin,5281654,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Jasmone,1549018,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Juniper camphor,521214,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Kaempferol,5280863,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/15567036.2019.1624893,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Kaurene,10901750,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Khusinol,91753232,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Leucine,6106,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Linoleic acid,5280450,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Linolenic acid,5280934,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Longifolene,289151,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Mahmoodin,126566,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50081a005,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Manoyl oxide,6432025,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Margoloine,,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/B978-0-08-102071-5.00004-0,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Margolonone,189726,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/B978-0-08-102071-5.00004-0,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Methane, oxybis[dichloro-",558102,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Methanoazulene, octahydro-3,6,8,8-tetramethyl-, [3R-(3a`,3aa´,6a`,7a´,8aa`)]-",,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Methyl 13-methyltetradecanoate,5077204,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Methyl 18-methylnonadecanoate,530340,https://bmppd.org/reference/?ref=https%3A//doi.org/10.9734/BJPR/2017/30611,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Methyl 2-[6-(furan-3-yl)-7,9,11,15-tetramethyl-12,16-dioxo-3,17-dioxapentacyclo[9.6.1.02,9.04,8.015,18]octadeca-7,13-dien-10-yl]acetate",100017,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50066a008%20https%3A//doi.org/10.1099/jmm.0.000343%20https%3A//pubmed.ncbi.nlm.nih.gov/28655693/,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Methyl 8-methyl- nonanoate,20619411,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Methyl gallate,7428,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Methyl linoleat,5284421,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/0972060X.2010.10643835,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Methyl stearate,8201,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Mevalolactone,10428,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s42269-021-00498-x,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Mintsulfide,14564587,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Myricetin,5281672,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Myricetin 3-galactoside,5491408,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",N-Benzhydrylimidazole,283391,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",N-acetyl-4-fluoroamphetamine,60793727,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","N3,N4-Dimethylarginine",169148,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Naheedin,129754,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50081a005,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1R-(1a`,7a´,8aa`)]-",,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Naphthalene, 1,2,4a,5,6,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-",101708,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Naphthalene, decahydro-1-pentadecyl-",7788,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Neoisolongifolene, 8-oxo-",600219,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nicotinamide,936,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nicotinic acid,938,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.jksus.2021.101541,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbanal,14194023,https://bmppd.org/reference/?ref=https%3A//doi.org/10.3390/ph11030076,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbandiol,101634707,https://bmppd.org/reference/?ref=https%3A//doi.org/10.3390/ph11030076,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbidin,,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/B978-0-08-102071-5.00004-0,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbidiol,11334829,https://bmppd.org/reference/?ref=https%3A//doi.org/10.3109/14756366.2012.694877,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbin,108058,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1021/np50081a005%20https%3A//doi.org/10.1016/j.bmcl.2016.05.076%20https%3A//doi.org/10.1080/14786419.2017.1290616,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbinene,44715635,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-015-0593-3,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbiol,11119228,https://bmppd.org/reference/?ref=https%3A//ijpsr.com/bft-article/standardization-of-the-hydro-alcoholic-extract-of-ayurvedic-vaginal-formulation-na-by-using-chromatography-hptlc-hplc-and-spectroscopy-uv-vis-ftir-gc-ms-methods/,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimbolide,12313376,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/B978-0-08-102071-5.00004-0,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimocinol,178770,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-015-0593-3,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nimonol,73356511,https://bmppd.org/reference/?ref=https%3A//doi.org/10.3390/ph11030076,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nonadecane,12401,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Nonadecane, 2-methyl-",137081,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nonanal,31289,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nonanoic acid,8158,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Nonanoic acid methyl ester,15606,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/17597269.2018.1537206,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Octadecadienoic acid methyl ester,176473,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/17597269.2018.1537206,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Octadecanal,12533,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Octadecane, 1-iodo-",12402,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Octadecane, 3-ethyl-5-(2-ethylbutyl)-",292285,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Octadecanenitrile,12532,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/15567036.2019.1624893,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Octadecanoic acid,5281,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1186/s12870-022-03650-5,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Octadecanoic acid, 2-(2-hydroxyethoxy)ethyl ester",7788,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Octadecyl acetate,69968,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Octanal, 7-hydroxy-3,7-dimethyl-",7888,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Octanoic acid,379,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl",553432,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1016/j.cdc.2019.100208,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Oleamide,5283387,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Oleic acid methyl ester,5364509,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/17597269.2018.1537206,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem",Oroselone,74477,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1080/22297928.2021.1877195,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
Azadirachta indica,"Margosa tree, Neem","Oxacycloheptadec-8-en-2-one, (8Z)",5365703,https://bmppd.org/reference/?ref=https%3A//doi.org/10.1007/s13197-018-3060-y,https://bmppd.org/bmppd_result/?q=Azadirachta+indica,2026-09-22T15:49:23.694278+00:00
