record_id,raw_scientific_name,normalized_scientific_name,raw_synonym,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,confidence,source_page_url,scrape_timestamp
71762519af590818,Atropa belladonna L.,atropa belladonna l.,Atropa cordata Pascher Atropa lethali Salisb. Belladonna baccifera Lam. Belladonna trichotoma Scop,Solanaceae,solanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=9,2026-09-22T15:47:59.212004+00:00
145b7867b6732fad,Datura stramonium L.,datura stramonium l.,Datura hybrida Ten. Datura tatula L . Stramonium foetidum Scop. Stramonium spinosum Lam.,Solanaceae,solanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=9,2026-09-22T15:47:59.212004+00:00
0bfe0d10e9938900,Solanum lycopersicum L.,solanum lycopersicum l.,Lycopersicon esculentum var.esculentum Lycopersicon humboldtii (Willd.) Dunal Scubulon humboldtii (,Solanaceae,solanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=9,2026-09-22T15:47:59.212004+00:00
cdd4c425688a8623,Solanum indicum L.,solanum indicum l.,-,Solanaceae,solanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=9,2026-09-22T15:47:59.212004+00:00
e455396d242b5c97,Ipomoea nil (L.) Roth,ipomoea nil (l.) roth,Batatas setosa (Ker Gawl.) Lindl. Convolvulus nil L. Gomphipus setosus (Ker Gawl.) Raf. Ipomoea hed,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=9,2026-09-22T15:47:59.212004+00:00
86bfd42cc4fac7be,Gmelina arborea Roxb.,gmelina arborea roxb.,Gmelina arboreavar.canescens Haines Gmelina arborea var.glaucescens C.B.Clarke Gmelina sinuata Link,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=9,2026-09-22T15:47:59.212004+00:00
52c549ae04da90ac,Premna serratifolia L..,premna serratifolia l..,Premna integrifolia L.(illegitimate) Cornutia corymbosa Burm.f. Gumira truncata (Turcz.) Kuntze Pre,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=9,2026-09-22T15:47:59.212004+00:00
04f6378ae9a834ae,Sapindus SAPONARIA L.,sapindus saponaria l.,Sapindus abruptus Lour. Sapindus indica Poir. Sapindus rigidus Mill. Sapindus stenopterus DC. Sa,Sapindaceae,sapindaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
a1b74ec64cf68ecf,Schleichera oleosa (Lour.) Merr.,schleichera oleosa (lour.) merr.,Pistacia oleosa Lour. Schleichera oleosa (Lour.) Oken.,Sapindaceae,sapindaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
4753e1aa48d54de4,Abelmoschus ESCULENTUS (L.) Moench,abelmoschus esculentus (l.) moench,Hibiscus esculentus L. Abelmoschus tuberculatus Pal & Singh Abelmoschus officinalis (DC.) Endl A,Malvaceae,malvaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
e3af52a1ddd0e62a,Abelmoschus MOSCHATUS Medik.,abelmoschus moschatus medik.,Hibiscus abelmoschus L. Abelmoschus betulifolia wall. Abelmoschus chinensis wall. Abelmoschus cuc,Malvaceae,malvaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
f37b1bcca42ec437,Abroma AUGUSTA (L.) L.f.,abroma augusta (l.) l.f.,Abroma alata Blanco Abroma angulata Lam. Abroma angulosa Poir. Abroma sinuosa G.Nicholson,Sterculiaceae,sterculiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
2f121ca06d0bceb2,Abrus PRECATORIUS L.,abrus precatorius l.,Abrus precatorius subsp. Precatorius Abrus abrus (L.) Wright Abrus minor Desv. Glycine abrus L.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
f3e230d9abbffbee,Abutilon INDICUM (L.) Sweet,abutilon indicum (l.) sweet,Abutilon arborescens Medik. Abutilon asiaticum var. subasperum Fosberg Abutilon cavaleriei H.Lév.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
69997237db4c3b35,Acacia CATECHU (L.f.) Willd.,acacia catechu (l.f.) willd.,Acacia catechu Willd. Acacia sundra (Roxb.) Bedd. Mimosa catechu L.F. Mimosa catechuoides Roxb.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
c4181183360feb53,Acacia FARNESIANA (L.) Willd.,acacia farnesiana (l.) willd.,Acacia acicularis Willd. Acacia farnesiana var. Farnesiana Acacia indica (Poir.) Desv. Farnesia,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
a0fd4a6c442e4954,Acacia NILOTICA (L.) Willd. ex Del. ssp. INDICA (Benth.) Brenan.,acacia nilotica (l.) willd. ex del. ssp. indica (benth.) brenan.,Acacia arabica (Lam.) Willd. Acacia nilotica subsp. Nilotica Mimosa arabica Lam. Mimosa niloti,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=10,2026-09-22T15:48:00.744510+00:00
9398e0b0e4211d0f,Acacia PENNATA (L.) Willd.,acacia pennata (l.) willd.,Acacia canescens (Kurz)Gamble Acacia hainanensis Hayata Acacia pennata subsp. Pennata,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
1e5f020b7baddd87,Acacia concinna (WILLD.) DC.,acacia concinna (willd.) dc.,Acacia rugata (Lam.) Mer. Acacia rugata (Lam.) Voigt Acacia rugata (Lam.) Merr. Guilandin,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
72f47ecabae010fb,Acalypha INDICA L.,acalypha indica l.,Cupamenis indica (L.) Raf. Acalypha chinensis Benth. Acalypha spicata Forssk. Ricinocarpus indi,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
be6a7ffaa6522381,Acampe praemorsa (Roxb.) Blatt. & McCann,acampe praemorsa (roxb.) blatt. & mccann,Acampe excavata Lindl. Acampe papillosa Lindl. Cymbidium praemorsum (Roxb.) Sw. Gastrochilus praem,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
65c9554534b27b2a,Acanthus ILICIFOLIUS L.,acanthus ilicifolius l.,Acanthus doloarin Blanco. Acanthus ilicifolius subsp. orientalisbremek. Acanthus neoguineensis Eng,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
8ee8f19105bc64c3,Achyranthes ASPERA L.,achyranthes aspera l.,Stachyarpagophora aspera (L.) M.Gómez Achyranthes australis R.Br. Achyranthes canescens R.Br. Ach,Amaranthaceae,amaranthaceae,,,POTENTIAL_DUPLICATE,MEDIUM,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
a4c113e4c0e028e7,Acorus CALAMUS L.,acorus calamus l.,Calamus aromaticus Garsault Acorus angustatus Raf. Acorus angustifolius Schott Acorus belangeri,Acoraceae,acoraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
e4554f46f2bea523,Acronychia PEDUNCULATA (L.) Miq.,acronychia pedunculata (l.) miq.,Acronychia laurifolia Bl. Cyminosma pedunculata DC. Acronychia apiculata Miq. Clausena simplicifo,Rutaceae,rutaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
2cf721162d144226,Actinodaphne gullavara (Buch.-Ham. ex Nees) M.R.Almeida,actinodaphne gullavara (buch.-ham. ex nees) m.r.almeida,Actinodaphne angustifolia Nees. Jozoste angustifolia Kuntze Laurus gullavara Buch.-Ham. ex Nees,Lauraceae,lauraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
2e5974d7149f1be3,Adenanthera PAVONINA L.,adenanthera pavonina l.,Adenanthera pavonina var. Pavonina Adenanthera gersenii Scheff. Adenanthera polita Miq. Corallar,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=11,2026-09-22T15:48:02.271804+00:00
5f9a468ea1ca7961,Justicia adhatoda L.,justicia adhatoda l.,Adhatoda zeylanica Medic. Adhatoda arborea Raf. Dianthera latifolia Salisb. Ecbolium adhatoda (L.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
000ec8ca402ab01e,Adiantum capillus-veneris L,adiantum capillus-veneris l,Adiantum capillus Sw. Adiantum africanum R. Br. Adiantum coriandrifolium Lam. Adiantum fontanum,Adiantaceae,adiantaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
90b8ad3242548b26,Adiantum INCISUM Forssk.,adiantum incisum forssk.,Adiantum caudatum L. Adiantum capillus-gorgonis Webb Adiantum caudatum var. glabripinnatumbonap.,Adiantaceae,adiantaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
7a71052b92def78c,Adiantum LUNULATUM Burm. F.,adiantum lunulatum burm. f.,Adiantum philippense L. Adiantum lunatum Cav. Adiantum lunulatum var. mettenii Bedd. Pteris lunu,Adiantaceae,adiantaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
e92af649fecde028,Haldina cordifolia (Roxb.) Ridsdale,haldina cordifolia (roxb.) ridsdale,Adina cordifolia Benth & Hook. Nauclea cordifolia Roxb. Nauclea sterculiifolia A.Rich. Ex Dc.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
11672cb1ab0ddd24,Aegle MARMELOS (L.) Corr.,aegle marmelos (l.) corr.,Aegle marmelos var. mahurensis Zate Belou marmelos (L.) Lyons Crateva marmelos L. Feronia pelluci,Rutaceae,rutaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
d0c116e30396117e,Aganosma DICHOTOMA (Roth) K. Schum.,aganosma dichotoma (roth) k. schum.,Aganosma caryophyllata G. Don. Aganosma blumei Wight.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
cc62463a33675bfb,Ageratum CONYZOIDES L.,ageratum conyzoides l.,Ageratum arsenei B.L.Rob Ageratum ciliare L. Ageratum cordifolium Roxb. Ageratum hirsutum Poir.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
e9f431c666116729,Alangium SALVIFOLIUM (L. f.) Wang.,alangium salvifolium (l. f.) wang.,Alangium lamarkii Thw. Alangium decapetalum Lam. Alangium salviifolium subsp. Salviifolium Alang,Alangiaceae,alangiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
b5c46ee659b8e51d,Albizia CHINENSIS (Osbeck) Merr.,albizia chinensis (osbeck) merr.,Albizia stipulata (Roxb.) Boiv. Albizia chinensis var. Chinensis Acacia stipulacea Roxb. Albizia,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=12,2026-09-22T15:48:03.797371+00:00
d7bd848cc6d50051,Albizzia LEBBECK (L.) Benth.,albizzia lebbeck (l.) benth.,Acacia lebbeck Willd.,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
630fe59afdc79d21,Albizia ODORATISSIMA (L. f.) Benth.,albizia odoratissima (l. f.) benth.,Acacia lomatocarpa Dc. Acacia odoratissima (L.f.) Willd. Albizia micrantha B.Boivin Feuilleea od,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
3cfcfc2065d3ee1a,Albizia PROCERA (Roxb.) Benth.,albizia procera (roxb.) benth.,Albizia procera var. elata (Roxb.) Baker Albizia procera var. roxburghiana E.Fourn. Acacia elata V,Mimosaceae,mimosaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
b032d483379d9abe,Allamanda CATHARTICA L.,allamanda cathartica l.,Allamanda aubletii Pohl Allamanda latifolia C.Presl Allamanda linnaei Pohl Allamanda salicifolia,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
8230ed08aa4f9011,Allium CEPA L.,allium cepa l.,Allium cepa var. aggregatum G.Don Allium cepa var. argenteum Alef.,Liliaceae,liliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
f31042adc255deac,Allium SATIVUM L.,allium sativum l.,,Liliaceae,liliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
911cbb2135015601,Ziziphus RUGOSA Lam.,ziziphus rugosa lam.,Ziziphus glabra Roxb.,Rhamnaceae,rhamnaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
4acf86929a4c2f34,Zizyphus oenoplia Mill.,zizyphus oenoplia mill.,Rhamnus oenopolia L.,Rhamnaceae,rhamnaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
d9c8a20fda21669b,Ziziphus jujuba Mill.,ziziphus jujuba mill.,Zizyphus mauritiana Lamk. Rhamnus jujuba L. Rhamnus zizyphus L. Ziziphus sativa Gaertn.,Rhamnaceae,rhamnaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
aa6eb53242032b37,Zingiber ZERUMBET (L.) Roscoe ex Sm.,zingiber zerumbet (l.) roscoe ex sm.,Amomum zerumbet L. Cardamomum spurium (J.Koenig) Kuntze Dieterichia lampujang Giseke Zerumbet zin,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=13,2026-09-22T15:48:05.322185+00:00
1c0db8d19dab6b57,Zingiber OFFICINALE Rose.,zingiber officinale rose.,Amomum zingiber L. Curcuma longifolia Wall. Zingiber missionis Wall.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
a9174e2392cd3d98,Zingiber MONTANUM (Koenig) Dietrich.,zingiber montanum (koenig) dietrich.,Amomum montanum J.Koenig Cassumunar roxburghii Colla Zingiber cassumunar Roxb. Zingiber purpureu,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
dddd59e8377c6b36,Zeuxine STRATEUMATICA Schlechter.,zeuxine strateumatica schlechter.,Adenostylis emarginata Blume Neottia strateumatica (L.) R.Br. Zeuxine procumbens Blume Zeuxine ro,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
0a767cb9c663a488,Zea MAYS L.,zea mays l.,Mays vulgaris Ser. Zea alba Mill. Zea hirta Bonaf. Zea japonica Van Houtte Zea vulgaris Mill.,Poaceae,poaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
82cf705dbdeb9dfd,Zanthoxylum RHETSA (Roxb.) DC.,zanthoxylum rhetsa (roxb.) dc.,Fagara rhetsa Roxb. Tipalia limonella Dennst. Zanthoxylum oblongum Wall. Zanthoxylum budrunga (Ro,Rutaceae,rutaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
79719730f629a924,Zanthoxylum NITIDUM (Roxb.) DC.,zanthoxylum nitidum (roxb.) dc.,Fagara nitida Roxb. Fagara hamiltoniana (Wall.) Engl. Zanthoxylum hamiltonianum Wall. ex Hook.f.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
41cef0b4c39692fd,Zanonia INDICA L.,zanonia indica l.,Juppia borneensis Merr. Zanonia indica var. indica,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
a138929502fe210a,Xylyocarpus MOLUCCENSIS (Lam.) M.Roem.,xylyocarpus moluccensis (lam.) m.roem.,Carapa moluccensis Lam. Carapa borneensis Becc. Carapa indica A.Juss. Granatum moluccense (Lam.),Meliaceae,meliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
e6db3cf9cb8c7424,Xylocarpus GRANATUM Koen.,xylocarpus granatum koen.,Amoora salomoniensis C.DC. Carapa granatum (J.Koenig) Alston Granatum obovatum (Blume) Kuntze Xyl,Meliaceae,meliaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
304c83174d6e9dad,Tamilnadia uliginosa (Retz.) Tirveng. & Sastre,tamilnadia uliginosa (retz.) tirveng. & sastre,Xeromphis uliginosa (Retz.) Maheshw Randia uliginosa DC. Catunaregam uliginosa (Retz.) Sivar. Gar,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=14,2026-09-22T15:48:06.853695+00:00
fa0234fcfb1ac80b,Catunaregam spinosa (Thunb.) Tirveng.,catunaregam spinosa (thunb.) tirveng.,Xeromphis spinosa (Thunb.) Keay Canthium chinense Pers. Gardenia spinosa Thunb. Narega coduva Raf,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
482de1c351587103,Xanthium strumarium L.,xanthium strumarium l.,Xanthium indicum DC. Xanthium abyssinicum Wallr. Xanthium acerosum Greene Xanthium chinense Mill.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
0f4640986f7d1a2d,Wrightia ARBOREA (Dennst.) Mabb.,wrightia arborea (dennst.) mabb.,Beaumontia wallichii (A.DC.) Walp. Periploca arborea Dennst. Hunteria eugeniifolia Wall. ex G.Don,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
5701a17d21e79254,Woodfordia FRUTICOSA (L.) Kurz.,woodfordia fruticosa (l.) kurz.,Woodfordia floribunda Salisb. Woodfordia tomentosa Bedd. Lythrum fruitcosum L. Lythrum hunteri DC.,Lythraceae,lythraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
2d7f28b9400f3b32,Withania SOMNIFERA (L.) Dunal.,withania somnifera (l.) dunal.,Physalis somnifera L. Withania kansuensis Kuang & A. M. Lu Withania microphysalis Suess.,Solanaceae,solanaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
dd2fdd9d1a46d547,Wikstroemia INDICA (L.) C.A. Mey.,wikstroemia indica (l.) c.a. mey.,Wikstroemia purpurata (L.) Druce Wikstroemia rotundifolia (L. f.) C.A. Mey. Wikstroemia subcoriace,Thymelaeaceae,thymelaeaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
a4e0e116e4fd7291,Sphagneticola calendulacea (L.) Pruski.,sphagneticola calendulacea (l.) pruski.,Wedelia chinensis (Osbeck) Merr. Wedelia calendulacea Less. Complaya chinensis (Osbeck) Strother,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
b4dda5184ab986b0,Dregea volubilis (L.f.) Benth. ex Hook.f.,dregea volubilis (l.f.) benth. ex hook.f.,Wattakaka volubilis (L. f.) Stapf. Asclepias volubilis L.f. Dregea volubilis (L.f.) Benth.ex Hook,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
5482ee4ad55d62ae,Vitis PENTAGONA (Roxb.) Lawson.,vitis pentagona (roxb.) lawson.,Cissus pentagona Roxb. Vitis kelungensis Momiy. Vitis lanata Roxb. Vitis quinquangularis Rehder.,Vitaceae,vitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
0000de9201a1c3c8,Vitex TRIFOLIA L. f.,vitex trifolia l. f.,Vitex bicolor Willd. Vitex indica Mill. Vitex paniculata Lam. Vitex triphylla Royle.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=15,2026-09-22T15:48:08.385733+00:00
0a7057fa56f1b022,Vitex pinnata L.,vitex pinnata l.,Vitex Pubescens Vahl. Pistaciovitex pinnata (L.) Kuntze Vitex arborea Roxb. Vitex inaequifolia T,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
0463c0dde2a50017,Vitex PEDUNCULARIS Wall.,vitex peduncularis wall.,Vitex alata Roxb. Vitex peduncularis var. roxburghiana C.B.Clarke Vitex peduncularis f. roxburghia,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
aff55b65b1a0c556,Vitex NEGUNDO L.,vitex negundo l.,Vitex arborea Desf. Vitex chinensis Mill. Vitex incisa Lam. Vitex sinuata Medik.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
86638ce4a33d2b9a,Viscum cruciatum Sieber ex Boiss.,viscum cruciatum sieber ex boiss.,Viscum orientale Willd. Viscum verticillatum Roxb.,Loranthaceae,loranthaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
3e608dfd65b6c499,Vigna UNGUICULATA (L.) Walp.,vigna unguiculata (l.) walp.,Vigna sinensis (L.) Savi ex Hassk. Dolichos catjang L. Dolichos sinensis L. Phaseolus sphaerosper,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
41a397eb4b75cff6,Vigna RADIATA (L.) Wilczek.,vigna radiata (l.) wilczek.,Azukia radiata (L.) Ohwi Phaseolus hirtus Retz. Phaseolus radiatus L. Rudua aurea (Roxb.) F.Maek.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
9ca32c53a16cee91,Vigna MUNGO (L.) Hepper,vigna mungo (l.) hepper,Azukia mungo (L.) Masam. Phaseolus hernandezii Savi Phaseolus mungo L.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
3da791db5695f938,Chrysopogon zizanioides (L.) Roberty.,chrysopogon zizanioides (l.) roberty.,Vetiveria zizanioides (L.) Nash. Anatherum muricatum (Retz.) P.Beauv. Anatherum zizanioides (L.),Poaceae,poaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
f0a9015a04716a02,Vernonia PATULA (Dryand.) Merr.,vernonia patula (dryand.) merr.,Vernonia patula (Dryand.) Merr. Vernonia cinerea (Roxb.) Less. Bothriocline papuana O.Hoffm. Caca,Asteraceae,asteraceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
af50e32e3b26c609,Vanda TESSELLATA (Roxb.) Hook. ex G. Don.,vanda tessellata (roxb.) hook. ex g. don.,Aerides tessellata (Roxb.) Wight ex Lindl. Cymbidium tessellatum (Roxb.) Sw. Epidendrum tessellat,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=16,2026-09-22T15:48:09.910184+00:00
2e0c5a7ecf0e4ca3,Vallisneria SPIRALIS L.,vallisneria spiralis l.,Vallisneria aethiopica Fenzl Vallisneria micheliana Spreng. Vallisneria michelii Savi Vallisneria,Hydrocharitaceae,hydrocharitaceae,,,NORMALIZED_ONLY,HIGH,https://mpbd.cu.ac.bd/plants.php?pageno=17,2026-09-22T15:48:11.437093+00:00
