plant_index,page_number,site_id,detail_url,scientific_name_master,scientific_name_listpage,name_match
204,21,210,https://mpbd.cu.ac.bd/details.php?id=210,Syzygium nervosum A.Cunn. ex DC.,Syzygium nervosum A.Cunn. ex DC.,True
205,21,211,https://mpbd.cu.ac.bd/details.php?id=211,Syzygium JAMBOS (L.) Alston.,Syzygium  JAMBOS (L.) Alston.,False
206,21,212,https://mpbd.cu.ac.bd/details.php?id=212,Syzygium FRUTICOSUM DC.,Syzygium  FRUTICOSUM DC.,False
207,21,213,https://mpbd.cu.ac.bd/details.php?id=213,Syzygium CUMINI (L.) Skeel.,Syzygium  CUMINI (L.) Skeel.,False
208,21,214,https://mpbd.cu.ac.bd/details.php?id=214,Symplocos RACEMOSA Roxb.,Symplocos  RACEMOSA Roxb.,False
209,22,215,https://mpbd.cu.ac.bd/details.php?id=215,Suregada MULTIFLORA (A. Juss.) Baill.,Suregada  MULTIFLORA (A. Juss.) Baill.,False
210,22,216,https://mpbd.cu.ac.bd/details.php?id=216,Strychnos NUX-VOMICA L.,Strychnos  NUX-VOMICA L.,False
211,22,217,https://mpbd.cu.ac.bd/details.php?id=217,Strobilanthes AURICULATUS Nees.,Strobilanthes  AURICULATUS Nees.,False
212,22,218,https://mpbd.cu.ac.bd/details.php?id=218,Striga asiatica (L.) Kuntze.,Striga asiatica (L.) Kuntze.,True
213,22,219,https://mpbd.cu.ac.bd/details.php?id=219,Streblus ASPER Lour.,Streblus  ASPER Lour.,False
214,22,220,https://mpbd.cu.ac.bd/details.php?id=220,Stereospermum chelonoides (L.f.) DC.,Stereospermum chelonoides (L.f.) DC.,True
215,22,221,https://mpbd.cu.ac.bd/details.php?id=221,Stereospermum tetragonum DC.,Stereospermum tetragonum DC.,True
216,22,222,https://mpbd.cu.ac.bd/details.php?id=222,Sterculia VILLOSA Roxb.,Sterculia  VILLOSA Roxb.,False
217,22,223,https://mpbd.cu.ac.bd/details.php?id=223,Sterculia FOETIDA L.,Sterculia  FOETIDA L.,False
218,22,224,https://mpbd.cu.ac.bd/details.php?id=224,Stephania JAPONICA (Thunb.) Miers.,Stephania  JAPONICA (Thunb.) Miers.,False
219,23,225,https://mpbd.cu.ac.bd/details.php?id=225,Stephania GLABRA (Roxb.) Miers.,Stephania  GLABRA (Roxb.) Miers.,False
220,23,226,https://mpbd.cu.ac.bd/details.php?id=226,Stachytarpheta INDICA Vahl.,Stachytarpheta  INDICA Vahl.,False
221,23,227,https://mpbd.cu.ac.bd/details.php?id=227,Spondias PINNATA (L.f.) Kurz.,Spondias  PINNATA (L.f.) Kurz.,False
222,23,228,https://mpbd.cu.ac.bd/details.php?id=228,Spinacia OLERACEA L.,Spinacia  OLERACEA L.,False
223,23,229,https://mpbd.cu.ac.bd/details.php?id=229,Acmella paniculata (Wall. ex DC.) R.K.Jansen.,Acmella paniculata (Wall. ex DC.) R.K.Jansen.,True
224,23,230,https://mpbd.cu.ac.bd/details.php?id=230,Sphaeranthus INDICUS L.,Sphaeranthus  INDICUS L.,False
225,23,231,https://mpbd.cu.ac.bd/details.php?id=231,Sonneratia CASEOLARIS (L.) Engl.,Sonneratia  CASEOLARIS (L.) Engl.,False
226,23,232,https://mpbd.cu.ac.bd/details.php?id=232,Sonchus WIGHTIANUS DC.,Sonchus  WIGHTIANUS DC.,False
227,23,233,https://mpbd.cu.ac.bd/details.php?id=233,Solanum VIRGINIANUM L.,Solanum  VIRGINIANUM L.,False
228,23,234,https://mpbd.cu.ac.bd/details.php?id=234,Solanum VIOLACEUM Ortega,Solanum  VIOLACEUM Ortega,False
229,24,235,https://mpbd.cu.ac.bd/details.php?id=235,Solanum TORVUM Swartz.,Solanum  TORVUM Swartz.,False
230,24,236,https://mpbd.cu.ac.bd/details.php?id=236,Solanum SISYMBRIFOLIUM Lamk.,Solanum  SISYMBRIFOLIUM Lamk.,False
231,24,237,https://mpbd.cu.ac.bd/details.php?id=237,Solanum americanum Mill.,Solanum americanum Mill.,True
232,24,238,https://mpbd.cu.ac.bd/details.php?id=238,Solanum MELONGENA L.,Solanum  MELONGENA L.,False
233,24,239,https://mpbd.cu.ac.bd/details.php?id=239,Solanum ERIANTHUM D. Don.,Solanum  ERIANTHUM  D. Don.,False
234,24,240,https://mpbd.cu.ac.bd/details.php?id=240,Smilax ZEYLANICA L.,Smilax  ZEYLANICA L.,False
235,24,241,https://mpbd.cu.ac.bd/details.php?id=241,Smilax PERFOLIATA Lour.,Smilax  PERFOLIATA Lour.,False
236,24,242,https://mpbd.cu.ac.bd/details.php?id=242,Smilax GLABRA Roxb.,Smilax  GLABRA Roxb.,False
237,24,243,https://mpbd.cu.ac.bd/details.php?id=243,Sida ORIENTALIS Cav.,Sida  ORIENTALIS Cav.,False
238,24,244,https://mpbd.cu.ac.bd/details.php?id=244,Sida CORDIFOLIA L.,Sida  CORDIFOLIA L.,False
239,25,245,https://mpbd.cu.ac.bd/details.php?id=245,Sida CORDATA (Burm. f. ) Borssum.,Sida  CORDATA (Burm. f. ) Borssum.,False
240,25,246,https://mpbd.cu.ac.bd/details.php?id=246,Sida ACUTA Burm. f.,Sida  ACUTA Burm. f.,False
241,25,247,https://mpbd.cu.ac.bd/details.php?id=247,Shorea ROBUSTA Gaertn.,Shorea  ROBUSTA Gaertn.,False
242,25,248,https://mpbd.cu.ac.bd/details.php?id=248,Setaria ITALICA (L.) Beauv.,Setaria  ITALICA (L.) Beauv.,False
243,25,249,https://mpbd.cu.ac.bd/details.php?id=249,Seseli DIFFUSUM (Roxb.ex Sm.)Sant. & Wagh.,Seseli  DIFFUSUM (Roxb.ex Sm.)Sant. & Wagh.,False
244,25,250,https://mpbd.cu.ac.bd/details.php?id=250,Sesbania SESBAN (L.) Merr.,Sesbania  SESBAN (L.) Merr.,False
245,25,251,https://mpbd.cu.ac.bd/details.php?id=251,Sesbania GRANDIFLORA Pers.,Sesbania  GRANDIFLORA Pers.,False
246,25,252,https://mpbd.cu.ac.bd/details.php?id=252,Sesbania ACULEATA Pers.,Sesbania  ACULEATA Pers.,False
247,25,253,https://mpbd.cu.ac.bd/details.php?id=253,Sesamum INDICUM L.,Sesamum  INDICUM L.,False
248,25,254,https://mpbd.cu.ac.bd/details.php?id=254,Semecarpus ANACARDIUM L.f.,Semecarpus  ANACARDIUM  L.f.,False
249,26,255,https://mpbd.cu.ac.bd/details.php?id=255,Scoparia DULCIS L.,Scoparia  DULCIS L.,False
250,26,256,https://mpbd.cu.ac.bd/details.php?id=256,Scindapsus OFFICINALIS (Roxb.) Schott.,Scindapsus  OFFICINALIS (Roxb.) Schott.,False
251,26,257,https://mpbd.cu.ac.bd/details.php?id=257,Schoenoplectus ARTICULATUS (L.) Palla,Schoenoplectus  ARTICULATUS (L.) Palla,False
252,26,258,https://mpbd.cu.ac.bd/details.php?id=258,Schoenoplectus GROSSUS (L.f.) Palla.,Schoenoplectus  GROSSUS (L.f.) Palla.,False
253,26,259,https://mpbd.cu.ac.bd/details.php?id=259,Schleichera OLEOSA (Lour.) Oken,Schleichera  OLEOSA (Lour.) Oken,False
254,26,260,https://mpbd.cu.ac.bd/details.php?id=260,Scaphium WALLICHII Schott. & Endl.,Scaphium  WALLICHII Schott. & Endl.,False
255,26,261,https://mpbd.cu.ac.bd/details.php?id=261,Saussurea AFFINIS Spreng.,Saussurea  AFFINIS Spreng.,False
256,26,262,https://mpbd.cu.ac.bd/details.php?id=262,Sarcochlamys PULCHERRIMA Gaud.,Sarcochlamys  PULCHERRIMA Gaud.,False
257,26,263,https://mpbd.cu.ac.bd/details.php?id=263,Saraca ASOCA (Roxb.) De Wilde.,Saraca  ASOCA (Roxb.) De Wilde.,False
258,26,264,https://mpbd.cu.ac.bd/details.php?id=264,Sapindus MUKOROSSI Gaertn.,Sapindus  MUKOROSSI Gaertn.,False
259,27,265,https://mpbd.cu.ac.bd/details.php?id=265,Sansevieria ROXBURGHIANA Schult.,Sansevieria  ROXBURGHIANA Schult.,False
260,27,266,https://mpbd.cu.ac.bd/details.php?id=266,Sambucas JAVANICA Reinw. ex Blume.,Sambucas  JAVANICA Reinw. ex Blume.,False
261,27,267,https://mpbd.cu.ac.bd/details.php?id=267,Salvia PLEBEIA R. Br.,Salvia  PLEBEIA R. Br.,False
262,27,268,https://mpbd.cu.ac.bd/details.php?id=268,Salix TETRASPERMA Roxb.,Salix  TETRASPERMA Roxb.,False
263,27,269,https://mpbd.cu.ac.bd/details.php?id=269,Sagittaria SAGITTIFOLIA L.,Sagittaria  SAGITTIFOLIA L.,False
264,27,270,https://mpbd.cu.ac.bd/details.php?id=270,Saccharum SPONTANEUM L.,Saccharum  SPONTANEUM L.,False
265,27,271,https://mpbd.cu.ac.bd/details.php?id=271,Saccharum OFFICINARUM L.,Saccharum  OFFICINARUM L.,False
266,27,272,https://mpbd.cu.ac.bd/details.php?id=272,Saccharum ARUNDINACEUM Rets.,Saccharum  ARUNDINACEUM Rets.,False
267,27,273,https://mpbd.cu.ac.bd/details.php?id=273,Rungia PECTINATA (L.) Nees.,Rungia  PECTINATA (L.) Nees.,False
268,27,274,https://mpbd.cu.ac.bd/details.php?id=274,Rumex VESICARIUS L.,Rumex  VESICARIUS L.,False
269,28,275,https://mpbd.cu.ac.bd/details.php?id=275,rumex MARITIMUS L,rumex  MARITIMUS L,False
270,28,276,https://mpbd.cu.ac.bd/details.php?id=276,Ruellia SUFFRUTICOSA Roxb.,Ruellia  SUFFRUTICOSA Roxb.,False
271,28,277,https://mpbd.cu.ac.bd/details.php?id=277,Rourea COMMUTATA Planch.,Rourea  COMMUTATA Planch.,False
272,28,278,https://mpbd.cu.ac.bd/details.php?id=278,Ricinus COMMUNIS L.,Ricinus  COMMUNIS L.,False
273,28,279,https://mpbd.cu.ac.bd/details.php?id=279,RHYNCHOTECHUM ELLIPTICUM (Wall. ex D. Dietr.) A. DC.,RHYNCHOTECHUM  ELLIPTICUM  (Wall. ex D. Dietr.) A. DC.,False
274,28,280,https://mpbd.cu.ac.bd/details.php?id=280,rhizophora MUCRONATA Lam.,rhizophora MUCRONATA Lam.,True
275,28,281,https://mpbd.cu.ac.bd/details.php?id=281,Rhinacanthus NASUTA (L.) Kurz.,Rhinacanthus  NASUTA (L.) Kurz.,False
276,28,282,https://mpbd.cu.ac.bd/details.php?id=282,Reinwardtia indica Dumort.,Reinwardtia indica Dumort.,True
277,28,283,https://mpbd.cu.ac.bd/details.php?id=283,Rauvolfia TETRAPHYLLA L.,Rauvolfia  TETRAPHYLLA L.,False
278,28,284,https://mpbd.cu.ac.bd/details.php?id=284,Rauvolfia SERPENTINA (L.) Benth. ex Kurz.,Rauvolfia  SERPENTINA (L.) Benth. ex Kurz.,False
279,29,285,https://mpbd.cu.ac.bd/details.php?id=285,Ranunculus SCELERATUS L.,Ranunculus  SCELERATUS L.,False
280,29,286,https://mpbd.cu.ac.bd/details.php?id=286,Oxyceros longiflorus (Lam.) T.Yamaz.,Oxyceros longiflorus (Lam.) T.Yamaz.,True
281,29,287,https://mpbd.cu.ac.bd/details.php?id=287,aidia DENSIFLORA (Wall.) Masam.,aidia DENSIFLORA (Wall.) Masam.,True
282,29,288,https://mpbd.cu.ac.bd/details.php?id=288,Combretum indicum (L.) De Filipps.,Combretum indicum (L.) De Filipps.,True
283,29,289,https://mpbd.cu.ac.bd/details.php?id=289,Punica GRANATUM L.,Punica  GRANATUM  L.,False
284,29,290,https://mpbd.cu.ac.bd/details.php?id=290,Pueraria TUBEROSA (Willd.) DC.,Pueraria  TUBEROSA (Willd.) DC.,False
285,29,291,https://mpbd.cu.ac.bd/details.php?id=291,Pterygota ALATA (Roxb.) R. Br.,Pterygota  ALATA (Roxb.) R. Br.,False
286,29,292,https://mpbd.cu.ac.bd/details.php?id=292,Pterospermum ACERIFOLIUM (L.) Willd.,Pterospermum  ACERIFOLIUM (L.) Willd.,False
287,29,293,https://mpbd.cu.ac.bd/details.php?id=293,Psidium GUAJAVA L.,Psidium  GUAJAVA L.,False
288,29,294,https://mpbd.cu.ac.bd/details.php?id=294,Premna CORYMBOSA Rottler & Willd.,Premna  CORYMBOSA Rottler & Willd.,False
289,30,295,https://mpbd.cu.ac.bd/details.php?id=295,Premna ESCULENTA Roxb.,Premna  ESCULENTA Roxb.,False
290,30,296,https://mpbd.cu.ac.bd/details.php?id=296,Pouzolzia ZEYLANICA (L.) Benn.,Pouzolzia  ZEYLANICA (L.) Benn.,False
291,30,297,https://mpbd.cu.ac.bd/details.php?id=297,Pothos SCANDENS L.,Pothos  SCANDENS  L.,False
292,30,298,https://mpbd.cu.ac.bd/details.php?id=298,Portulaca OLERACEA L.,Portulaca  OLERACEA L.,False
293,30,299,https://mpbd.cu.ac.bd/details.php?id=299,polygonum PLEBEIUM R. Br.,polygonum PLEBEIUM R. Br.,True
294,30,300,https://mpbd.cu.ac.bd/details.php?id=300,Polygala ARVENSIS Willd,Polygala  ARVENSIS Willd,False
295,30,301,https://mpbd.cu.ac.bd/details.php?id=301,Polyalthia LONGIFOLIA (Sonn.) Thw.,Polyalthia  LONGIFOLIA (Sonn.) Thw.,False
296,30,302,https://mpbd.cu.ac.bd/details.php?id=302,Polianthes TUBEROSA L.,Polianthes  TUBEROSA L.,False
297,30,303,https://mpbd.cu.ac.bd/details.php?id=303,Pogostemon PUBESCENCE Benth.,Pogostemon  PUBESCENCE Benth.,False
298,30,304,https://mpbd.cu.ac.bd/details.php?id=304,Pogostemon BENGHALENSE (Burm.f.) Kuntze.,Pogostemon  BENGHALENSE (Burm.f.) Kuntze.,False
299,31,305,https://mpbd.cu.ac.bd/details.php?id=305,Plumeria RUBRA L.,Plumeria  RUBRA L.,False
300,31,306,https://mpbd.cu.ac.bd/details.php?id=306,Plumbago ZEYLANICA L.,Plumbago  ZEYLANICA L.,False
301,31,307,https://mpbd.cu.ac.bd/details.php?id=307,Plumbago INDICA L.,Plumbago  INDICA L.,False
302,31,308,https://mpbd.cu.ac.bd/details.php?id=308,Pithecellobium DULCE (Roxb.) Benth.,Pithecellobium  DULCE (Roxb.) Benth.,False
303,31,309,https://mpbd.cu.ac.bd/details.php?id=309,Archidendron clypearia (Jack) I.C.Nielsen.,Archidendron clypearia (Jack) I.C.Nielsen.,True
304,31,310,https://mpbd.cu.ac.bd/details.php?id=310,Pisum SATIVUM L.,Pisum  SATIVUM L.,False
305,31,311,https://mpbd.cu.ac.bd/details.php?id=311,Pistia STRATIOTES L.,Pistia  STRATIOTES L.,False
306,31,312,https://mpbd.cu.ac.bd/details.php?id=312,Piper RETROFRACTUM Vahl.,Piper  RETROFRACTUM Vahl.,False
307,31,313,https://mpbd.cu.ac.bd/details.php?id=313,Piper NIGRUM L.,Piper  NIGRUM L.,False
308,31,314,https://mpbd.cu.ac.bd/details.php?id=314,Piper LONGUM L.,Piper  LONGUM L.,False
309,32,315,https://mpbd.cu.ac.bd/details.php?id=315,Piper BETEL L.,Piper  BETEL L.,False
310,32,316,https://mpbd.cu.ac.bd/details.php?id=316,Picrasma JAVANICA Bl.,Picrasma  JAVANICA Bl.,False
311,32,317,https://mpbd.cu.ac.bd/details.php?id=317,Physalis minima L.,Physalis minima L.,True
312,32,318,https://mpbd.cu.ac.bd/details.php?id=318,Phyllanthus virgatus G.Forst.,Phyllanthus virgatus G.Forst.,True
313,32,319,https://mpbd.cu.ac.bd/details.php?id=319,Phyllanthus URINARIA L.,Phyllanthus  URINARIA L.,False
314,32,320,https://mpbd.cu.ac.bd/details.php?id=320,Phyllanthus RETICULATUS Poir.,Phyllanthus  RETICULATUS Poir.,False
315,32,321,https://mpbd.cu.ac.bd/details.php?id=321,Phyllanthus MADERASPATENSIS L.,Phyllanthus  MADERASPATENSIS L.,False
316,32,322,https://mpbd.cu.ac.bd/details.php?id=322,. PHYLLANTHUS EMBLICA L. (Euphorbiaceae),.  PHYLLANTHUS  EMBLICA L.  (Euphorbiaceae),False
317,32,323,https://mpbd.cu.ac.bd/details.php?id=323,Phyllanthus amarus Schumach. & Thonn.,Phyllanthus amarus Schumach. & Thonn.,True
318,32,324,https://mpbd.cu.ac.bd/details.php?id=324,Phyllanthus acidus (L.) Skeels.,Phyllanthus acidus (L.) Skeels.,True
319,33,325,https://mpbd.cu.ac.bd/details.php?id=325,Phyla NODIFLORA (L.) Greene.,Phyla  NODIFLORA (L.) Greene.,False
320,33,326,https://mpbd.cu.ac.bd/details.php?id=326,Phragmites karka (Retz.) Trin. ex Steud.,Phragmites karka (Retz.) Trin. ex Steud.,True
321,33,327,https://mpbd.cu.ac.bd/details.php?id=327,Phoenix sylvestris (L.) Roxb.,Phoenix sylvestris (L.) Roxb.,True
322,33,328,https://mpbd.cu.ac.bd/details.php?id=328,Phlogacanthus THYRSIFLORUS Nees.,Phlogacanthus  THYRSIFLORUS Nees.,False
323,33,329,https://mpbd.cu.ac.bd/details.php?id=329,Persicaria ORIENTALIS (L.) Spach.,Persicaria  ORIENTALIS (L.) Spach.,False
324,33,330,https://mpbd.cu.ac.bd/details.php?id=330,Persicaria hydropiper (L.) Delarbre .,Persicaria hydropiper (L.) Delarbre .,True
325,33,331,https://mpbd.cu.ac.bd/details.php?id=331,Persicaria GLABRA (Willd.) Gomez de la Maza,Persicaria  GLABRA (Willd.) Gomez de la Maza,False
326,33,332,https://mpbd.cu.ac.bd/details.php?id=332,Persicaria BARBATA (L.) Hara,Persicaria  BARBATA (L.) Hara,False
327,33,333,https://mpbd.cu.ac.bd/details.php?id=333,Pericamphylus GLAUCUS (Lamk.) Merr.,Pericamphylus  GLAUCUS (Lamk.) Merr.,False
328,33,334,https://mpbd.cu.ac.bd/details.php?id=334,Pergularia DAEMIA (Forssk.) Chiov.,Pergularia  DAEMIA (Forssk.) Chiov.,False
329,34,335,https://mpbd.cu.ac.bd/details.php?id=335,Peperomia pellucida (L.) Kunth.,Peperomia pellucida (L.) Kunth.,True
330,34,336,https://mpbd.cu.ac.bd/details.php?id=336,Euphorbia tithymaloides L.,Euphorbia tithymaloides L.,True
331,34,337,https://mpbd.cu.ac.bd/details.php?id=337,Pavetta INDICA L.,Pavetta  INDICA L.,False
332,34,338,https://mpbd.cu.ac.bd/details.php?id=338,Passiflora FOETIDA L.,Passiflora  FOETIDA L.,False
333,34,339,https://mpbd.cu.ac.bd/details.php?id=339,Parsonia SPIRALIS Wall.,Parsonia  SPIRALIS Wall.,False
334,34,340,https://mpbd.cu.ac.bd/details.php?id=340,Pandanus odorifer (Forssk.) Kuntze.,Pandanus odorifer (Forssk.) Kuntze.,True
335,34,341,https://mpbd.cu.ac.bd/details.php?id=341,Paederia LANUGINOSA Wall.,Paederia  LANUGINOSA Wall.,False
336,34,342,https://mpbd.cu.ac.bd/details.php?id=342,Paederia FOETIDA L.,Paederia  FOETIDA L.,False
337,34,343,https://mpbd.cu.ac.bd/details.php?id=343,Oxystelma SECAMONE (L.) Karst.,Oxystelma  SECAMONE (L.) Karst.,False
338,34,344,https://mpbd.cu.ac.bd/details.php?id=344,Oxalis CORNICULATA L.,Oxalis  CORNICULATA L.,False
339,35,345,https://mpbd.cu.ac.bd/details.php?id=345,Oryza SATIVA L. .,Oryza  SATIVA L. .,False
340,35,346,https://mpbd.cu.ac.bd/details.php?id=346,Orthosiphon aristatus (Blume) Miq.,Orthosiphon aristatus (Blume) Miq.,True
341,35,347,https://mpbd.cu.ac.bd/details.php?id=347,Oroxylum INDICUM (L.) Kurz.,Oroxylum  INDICUM (L.) Kurz.,False
342,35,348,https://mpbd.cu.ac.bd/details.php?id=348,Orobanche AEGYPTIACA Pers.,Orobanche  AEGYPTIACA Pers.,False
343,35,349,https://mpbd.cu.ac.bd/details.php?id=349,Opuntia ELATIOR Mill.,Opuntia  ELATIOR Mill.,False
344,35,350,https://mpbd.cu.ac.bd/details.php?id=350,Ophiorrhiza rugosa VAR. PROSTRATA (D.Don) Deb & Mondal.,Ophiorrhiza rugosa VAR. PROSTRATA (D.Don) Deb & Mondal.,True
345,35,351,https://mpbd.cu.ac.bd/details.php?id=351,Operculina TURPETHUM (L.) Silva.- Manso.,Operculina  TURPETHUM (L.) Silva.- Manso.,False
346,35,352,https://mpbd.cu.ac.bd/details.php?id=352,Ocimum tenuiflorum L.,Ocimum tenuiflorum L.,True
347,35,353,https://mpbd.cu.ac.bd/details.php?id=353,Ocium GRATISSIMUM L.,Ocium  GRATISSIMUM L.,False
348,35,354,https://mpbd.cu.ac.bd/details.php?id=354,Ocimum BASILICUM L.,Ocimum  BASILICUM L.,False
349,36,356,https://mpbd.cu.ac.bd/details.php?id=356,Ocimum AMERICANUM L.,Ocimum  AMERICANUM L.,False
350,36,357,https://mpbd.cu.ac.bd/details.php?id=357,discladium SQUARROSUM (L.) Tiegh.,discladium SQUARROSUM (L.) Tiegh.,True
351,36,358,https://mpbd.cu.ac.bd/details.php?id=358,Nymphoides HYDROPHYLLA (Lour.) Kuntze.,Nymphoides  HYDROPHYLLA (Lour.)  Kuntze.,False
352,36,359,https://mpbd.cu.ac.bd/details.php?id=359,Nymphaea nouchali Burm. f.,Nymphaea nouchali Burm. f.,True
353,36,360,https://mpbd.cu.ac.bd/details.php?id=360,Nymphaea NOUCHALI Burm. f.,Nymphaea  NOUCHALI Burm. f.,False
354,36,361,https://mpbd.cu.ac.bd/details.php?id=361,Nyctanthes ARBOR-TRISTIS L.,Nyctanthes  ARBOR-TRISTIS L.,False
355,36,362,https://mpbd.cu.ac.bd/details.php?id=362,Nipa FRUTICANS Wurmb.,Nipa  FRUTICANS Wurmb.,False
356,36,363,https://mpbd.cu.ac.bd/details.php?id=363,Nigella SATIVA L,Nigella  SATIVA L,False
357,36,364,https://mpbd.cu.ac.bd/details.php?id=364,Nicotiana TABACUM L.,Nicotiana  TABACUM L.,False
358,37,365,https://mpbd.cu.ac.bd/details.php?id=365,Nicotiana RUSTICA L.,Nicotiana  RUSTICA L.,False
359,37,366,https://mpbd.cu.ac.bd/details.php?id=366,Nerium oleander L.,Nerium oleander L.,True
360,37,367,https://mpbd.cu.ac.bd/details.php?id=367,Nelumbo NUCIFERA Gaertn.,Nelumbo  NUCIFERA Gaertn.,False
361,37,368,https://mpbd.cu.ac.bd/details.php?id=368,Neonauclea sessilifolia (Roxb.) Merr.,Neonauclea sessilifolia (Roxb.) Merr.,True
362,37,369,https://mpbd.cu.ac.bd/details.php?id=369,Rorippa indica (L.) Hiern.,Rorippa indica (L.) Hiern.,True
363,37,370,https://mpbd.cu.ac.bd/details.php?id=370,Myrica ESCULENTA Buch.-Ham,Myrica  ESCULENTA Buch.-Ham,False
364,37,371,https://mpbd.cu.ac.bd/details.php?id=371,Mussaenda ROXBURGHII Hook. f.,Mussaenda  ROXBURGHII Hook. f.,False
365,37,372,https://mpbd.cu.ac.bd/details.php?id=372,Mussaenda GLABRATA Hutch.,Mussaenda  GLABRATA Hutch.,False
366,37,373,https://mpbd.cu.ac.bd/details.php?id=373,Musa PARADISIACA L.,Musa  PARADISIACA L.,False
367,37,374,https://mpbd.cu.ac.bd/details.php?id=374,Musa ORNATA Roxb.,Musa  ORNATA Roxb.,False
368,38,375,https://mpbd.cu.ac.bd/details.php?id=375,Murraya PANICULATA (L.) Jacq.,Murraya  PANICULATA (L.) Jacq.,False
369,38,376,https://mpbd.cu.ac.bd/details.php?id=376,Murraya KOENIGII (L.) Spreng.,Murraya  KOENIGII (L.) Spreng.,False
370,38,377,https://mpbd.cu.ac.bd/details.php?id=377,Murdania NUDIFLORA (L.) Breman.,Murdania  NUDIFLORA (L.) Breman.,False
371,38,378,https://mpbd.cu.ac.bd/details.php?id=378,Mucuna PRURIENS (L.) DC.,Mucuna  PRURIENS (L.) DC.,False
372,38,379,https://mpbd.cu.ac.bd/details.php?id=379,Mucuna MONOSPERMA DC.,Mucuna  MONOSPERMA DC.,False
373,38,380,https://mpbd.cu.ac.bd/details.php?id=380,Morus INDICA L.,Morus  INDICA L.,False
374,38,381,https://mpbd.cu.ac.bd/details.php?id=381,Moringa OLEIFERA Lamk.,Moringa  OLEIFERA Lamk.,False
375,38,382,https://mpbd.cu.ac.bd/details.php?id=382,Morinda CITRIFOLIA L.,Morinda  CITRIFOLIA L.,False
376,38,383,https://mpbd.cu.ac.bd/details.php?id=383,Morinda ANGUSTIFOLIA Roxb.,Morinda  ANGUSTIFOLIA Roxb.,False
377,38,384,https://mpbd.cu.ac.bd/details.php?id=384,Monochoria VAGINALIS (Burm. f.) Presl.,Monochoria  VAGINALIS (Burm. f.) Presl.,False
378,39,385,https://mpbd.cu.ac.bd/details.php?id=385,Monochoria HASTATA (L.) Solms.,Monochoria  HASTATA (L.) Solms.,False
379,39,386,https://mpbd.cu.ac.bd/details.php?id=386,Momordica DIOICA Roxb.,Momordica  DIOICA Roxb.,False
380,39,387,https://mpbd.cu.ac.bd/details.php?id=387,Momordica COCHINCHINENSIS Spreng.,Momordica  COCHINCHINENSIS Spreng.,False
381,39,388,https://mpbd.cu.ac.bd/details.php?id=388,Momordica CHARANTEA L.,Momordica  CHARANTEA L.,False
382,39,389,https://mpbd.cu.ac.bd/details.php?id=389,Mollugo PENTAPHYLLA L. (),Mollugo  PENTAPHYLLA L.  (),False
383,39,390,https://mpbd.cu.ac.bd/details.php?id=390,Molineria CAPITULATA (Loureiro) Herbert.,Molineria  CAPITULATA (Loureiro) Herbert.,False
384,39,391,https://mpbd.cu.ac.bd/details.php?id=391,Mitragyna PARVIFOLIA (Roxb.) Korth.,Mitragyna  PARVIFOLIA (Roxb.) Korth.,False
385,39,392,https://mpbd.cu.ac.bd/details.php?id=392,Mirabilis JALAPA L.,Mirabilis  JALAPA L.,False
386,39,393,https://mpbd.cu.ac.bd/details.php?id=393,Mimusops ELENGI L.,Mimusops  ELENGI L.,False
387,39,394,https://mpbd.cu.ac.bd/details.php?id=394,Mimosa PUDICA L.,Mimosa  PUDICA L.,False
388,40,395,https://mpbd.cu.ac.bd/details.php?id=395,Mikania CORDATA (Burm. f.) Rob,Mikania  CORDATA (Burm. f.) Rob,False
389,40,396,https://mpbd.cu.ac.bd/details.php?id=396,Michelia CHAMPACA L.,Michelia  CHAMPACA L.,False
390,40,397,https://mpbd.cu.ac.bd/details.php?id=397,Meyna SPINOSA Roxb. ex. Link.,Meyna  SPINOSA Roxb. ex. Link.,False
391,40,398,https://mpbd.cu.ac.bd/details.php?id=398,Mesua NAGESSARIUM (Burm.) Kost. (),Mesua  NAGESSARIUM (Burm.) Kost.  (),False
392,40,399,https://mpbd.cu.ac.bd/details.php?id=399,Merremia VITIFOLIA (Burm. f.) Hallier f.,Merremia  VITIFOLIA (Burm. f.) Hallier f.,False
393,40,400,https://mpbd.cu.ac.bd/details.php?id=400,Mentha ARVENSIS L.,Mentha  ARVENSIS L.,False
394,40,401,https://mpbd.cu.ac.bd/details.php?id=401,Memecylon UMBELLATUM Burm.,Memecylon  UMBELLATUM Burm.,False
395,40,402,https://mpbd.cu.ac.bd/details.php?id=402,Melothria HETEROPHYLLA Cogn.,Melothria  HETEROPHYLLA Cogn.,False
396,40,403,https://mpbd.cu.ac.bd/details.php?id=403,Melochia CORCHORIFOLIA L.,Melochia  CORCHORIFOLIA L.,False
397,40,404,https://mpbd.cu.ac.bd/details.php?id=404,Melilotus ALBA Lamk.,Melilotus  ALBA Lamk.,False
398,41,405,https://mpbd.cu.ac.bd/details.php?id=405,Melia SEMPERVIRENS (L.) All.,Melia  SEMPERVIRENS (L.) All.,False
399,41,406,https://mpbd.cu.ac.bd/details.php?id=406,Melastoma MALABATHRICUM L.,Melastoma  MALABATHRICUM L.,False
400,41,407,https://mpbd.cu.ac.bd/details.php?id=407,Martynia ANNUA (Hous.) L.,Martynia  ANNUA (Hous.) L.,False
