inchikey_connectivity,molregno,chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,target_chembl_id,target_pref_name,target_type,organism,standard_type,standard_relation,standard_value,standard_units,pchembl_value,doc_id,is_strict
UEQUQVLFIPOEMF,573,CHEMBL6437,74762,3749,CHEMBL620750,B,8,CHEMBL3223,5-hydroxytryptamine receptor 7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,100.0,nM,7.0,17066,True
UEQUQVLFIPOEMF,573,CHEMBL6437,74763,3615,CHEMBL618118,B,9,CHEMBL3371,5-hydroxytryptamine receptor 6,SINGLE PROTEIN,Homo sapiens,Ki,=,55.0,nM,7.26,17066,True
UEQUQVLFIPOEMF,573,CHEMBL6437,74764,3791,CHEMBL619866,B,8,CHEMBL3155,5-hydroxytryptamine receptor 7,SINGLE PROTEIN,Homo sapiens,Ki,=,8010.0,nM,5.1,17066,True
UEQUQVLFIPOEMF,573,CHEMBL6437,81911,184434,CHEMBL789206,F,9,CHEMBL304,Norepinephrine transporter,SINGLE PROTEIN,Rattus norvegicus,Ki,=,26.0,nM,7.58,8324,True
UEQUQVLFIPOEMF,573,CHEMBL6437,145924,194258,CHEMBL795985,F,5,CHEMBL1907610,Adrenergic receptor alpha-1,PROTEIN FAMILY,Rattus norvegicus,Kd,=,3890.45,nM,5.41,8229,False
UEQUQVLFIPOEMF,573,CHEMBL6437,145925,194261,CHEMBL795987,F,5,CHEMBL2093864,Adrenergic receptor alpha-2,PROTEIN FAMILY,Rattus norvegicus,Kd,=,2137.96,nM,5.67,8229,False
UEQUQVLFIPOEMF,573,CHEMBL6437,145926,33552,CHEMBL647811,F,8,CHEMBL229,Alpha-1A adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Kd,=,251.19,nM,6.6,8229,True
UEQUQVLFIPOEMF,573,CHEMBL6437,145928,164466,CHEMBL770732,B,4,CHEMBL1907610,Adrenergic receptor alpha-1,PROTEIN FAMILY,Rattus norvegicus,IC50,=,380.0,nM,6.42,8229,False
UEQUQVLFIPOEMF,573,CHEMBL6437,145929,164468,CHEMBL770734,B,4,CHEMBL2093864,Adrenergic receptor alpha-2,PROTEIN FAMILY,Rattus norvegicus,IC50,=,210.0,nM,6.68,8229,False
UEQUQVLFIPOEMF,573,CHEMBL6437,210052,3786,CHEMBL619862,B,8,CHEMBL3155,5-hydroxytryptamine receptor 7,SINGLE PROTEIN,Homo sapiens,Ki,=,63.1,nM,7.2,17342,True
UEQUQVLFIPOEMF,573,CHEMBL6437,233443,83428,CHEMBL694918,B,9,CHEMBL3943,Histamine H1 receptor,SINGLE PROTEIN,Cavia porcellus,Ki,=,0.8511,nM,9.07,13024,True
UEQUQVLFIPOEMF,573,CHEMBL6437,240667,33090,CHEMBL643582,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Kd,=,43.0,nM,7.37,7919,False
UEQUQVLFIPOEMF,573,CHEMBL6437,240668,33029,CHEMBL643954,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Kd,=,19.0,nM,7.72,7919,False
UEQUQVLFIPOEMF,573,CHEMBL6437,257076,796,CHEMBL615400,B,4,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,1100.0,nM,5.96,9098,False
UEQUQVLFIPOEMF,573,CHEMBL6437,257077,1800,CHEMBL616773,B,8,CHEMBL3459,5-hydroxytryptamine receptor 1B,SINGLE PROTEIN,Rattus norvegicus,Ki,=,4700.0,nM,5.33,9098,True
UEQUQVLFIPOEMF,573,CHEMBL6437,257078,1848,CHEMBL616819,B,8,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,10.0,nM,8.0,9098,True
UEQUQVLFIPOEMF,573,CHEMBL6437,257079,2374,CHEMBL617447,B,4,CHEMBL2093870,Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,10.0,nM,8.0,9098,False
UEQUQVLFIPOEMF,573,CHEMBL6437,257080,2371,CHEMBL617444,B,4,CHEMBL2093870,Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,1.4,nM,8.85,9098,False
UEQUQVLFIPOEMF,573,CHEMBL6437,353709,139742,CHEMBL743995,B,8,CHEMBL277,Muscarinic acetylcholine receptor M5,SINGLE PROTEIN,Rattus norvegicus,IC50,=,1900.0,nM,5.72,8334,True
UEQUQVLFIPOEMF,573,CHEMBL6437,353710,87243,CHEMBL699079,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,14.0,nM,7.85,8334,False
UEQUQVLFIPOEMF,573,CHEMBL6437,363843,216139,CHEMBL816957,B,4,CHEMBL2093864,Adrenergic receptor alpha-2,PROTEIN FAMILY,Rattus norvegicus,Ki,=,76.0,nM,7.12,9449,False
UEQUQVLFIPOEMF,573,CHEMBL6437,363844,216142,CHEMBL816960,F,4,CHEMBL2093864,Adrenergic receptor alpha-2,PROTEIN FAMILY,Rattus norvegicus,Kd,=,158.49,nM,6.8,9449,False
UEQUQVLFIPOEMF,573,CHEMBL6437,372346,202547,CHEMBL806152,B,4,CHEMBL2096682,"Sodium channel alpha subunits; brain (Types I, II, III)",PROTEIN FAMILY,Homo sapiens,IC50,=,5500.0,nM,5.26,8523,False
UEQUQVLFIPOEMF,573,CHEMBL6437,386970,2508,CHEMBL617395,B,8,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,IC50,=,10.47,nM,7.98,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386971,2739,CHEMBL617298,B,8,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,IC50,=,7.413,nM,8.13,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386972,84540,CHEMBL857171,B,8,CHEMBL231,Histamine H1 receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,3.388,nM,8.47,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386975,33868,CHEMBL643741,B,8,CHEMBL229,Alpha-1A adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,407.38,nM,6.39,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386976,33197,CHEMBL640498,B,8,CHEMBL1867,Alpha-2A adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,20.89,nM,7.68,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386977,33660,CHEMBL649241,B,8,CHEMBL1916,Alpha-2C adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,42.66,nM,7.37,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386979,1744,CHEMBL616851,B,8,CHEMBL1983,5-hydroxytryptamine receptor 1D,SINGLE PROTEIN,Homo sapiens,IC50,=,380.19,nM,6.42,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386981,3704,CHEMBL857077,B,8,CHEMBL3155,5-hydroxytryptamine receptor 7,SINGLE PROTEIN,Homo sapiens,IC50,=,114.82,nM,6.94,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386982,60810,CHEMBL674963,B,8,CHEMBL339,D(2) dopamine receptor,SINGLE PROTEIN,Rattus norvegicus,IC50,=,3548.13,nM,5.45,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386983,61645,CHEMBL857158,B,8,CHEMBL217,D(2) dopamine receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,7079.46,nM,5.15,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386984,62450,CHEMBL679222,B,8,CHEMBL234,D(3) dopamine receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,3890.45,nM,5.41,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,386985,60840,CHEMBL857162,B,8,CHEMBL219,D(4) dopamine receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,3311.31,nM,5.48,5104,True
UEQUQVLFIPOEMF,573,CHEMBL6437,689262,31420,CHEMBL645294,F,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,190.0,nM,6.72,7163,False
UEQUQVLFIPOEMF,573,CHEMBL6437,689263,178786,CHEMBL783631,F,1,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,IC50,=,36000.0,nM,4.44,7163,False
UEQUQVLFIPOEMF,573,CHEMBL6437,689264,178787,CHEMBL783632,F,1,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,IC50,=,35000.0,nM,4.46,7163,False
UEQUQVLFIPOEMF,573,CHEMBL6437,730790,62387,CHEMBL672340,B,8,CHEMBL339,D(2) dopamine receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,828.0,nM,6.08,9443,True
UEQUQVLFIPOEMF,573,CHEMBL6437,730791,216007,CHEMBL820509,B,4,CHEMBL1907610,Adrenergic receptor alpha-1,PROTEIN FAMILY,Rattus norvegicus,Ki,=,99.0,nM,7.0,9443,False
UEQUQVLFIPOEMF,573,CHEMBL6437,730792,216141,CHEMBL816959,B,4,CHEMBL2093864,Adrenergic receptor alpha-2,PROTEIN FAMILY,Rattus norvegicus,Ki,=,62.0,nM,7.21,9443,False
UEQUQVLFIPOEMF,573,CHEMBL6437,730793,201198,CHEMBL802162,B,4,CHEMBL2095159,Serotonin 1 (5-HT1) receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,580.0,nM,6.24,9443,False
UEQUQVLFIPOEMF,573,CHEMBL6437,730794,2343,CHEMBL617417,B,4,CHEMBL2093870,Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,1.1,nM,8.96,9443,False
UEQUQVLFIPOEMF,573,CHEMBL6437,750831,1846,CHEMBL616817,B,8,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,3.8,nM,8.42,14331,True
UEQUQVLFIPOEMF,573,CHEMBL6437,780590,33160,CHEMBL642945,B,8,CHEMBL319,Alpha-1A adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,IC50,=,0.07,nM,10.15,15067,True
UEQUQVLFIPOEMF,573,CHEMBL6437,780592,31421,CHEMBL645295,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,65.0,nM,7.19,15067,False
UEQUQVLFIPOEMF,573,CHEMBL6437,780593,31422,CHEMBL645296,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,71.0,nM,7.15,15067,False
UEQUQVLFIPOEMF,573,CHEMBL6437,780594,85065,CHEMBL692776,F,9,CHEMBL2882,Histamine H2 receptor,SINGLE PROTEIN,Cavia porcellus,IC50,=,880.0,nM,6.06,15067,True
UEQUQVLFIPOEMF,573,CHEMBL6437,795380,2363,CHEMBL617437,B,5,CHEMBL2093870,Serotonin 2 (5-HT2) receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,5.1,nM,8.29,15453,False
UEQUQVLFIPOEMF,573,CHEMBL6437,812987,3109,CHEMBL620587,B,4,CHEMBL2111333,Serotonin 3 receptor (5HT3),PROTEIN FAMILY,Mus musculus,Ki,=,252.0,nM,6.6,10369,False
UEQUQVLFIPOEMF,573,CHEMBL6437,887649,194026,CHEMBL858335,F,1,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,IC50,=,11.75,nM,7.93,9069,False
UEQUQVLFIPOEMF,573,CHEMBL6437,887650,194028,CHEMBL802686,F,1,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Ki,=,3.04,nM,8.52,9069,False
UEQUQVLFIPOEMF,573,CHEMBL6437,887651,194027,CHEMBL802685,F,1,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,IC50,=,26.92,nM,7.57,9069,False
UEQUQVLFIPOEMF,573,CHEMBL6437,887652,194029,CHEMBL802687,F,1,CHEMBL376,Rattus norvegicus,ORGANISM,Rattus norvegicus,Ki,=,13.46,nM,7.87,9069,False
UEQUQVLFIPOEMF,573,CHEMBL6437,901784,33036,CHEMBL648051,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,17.0,nM,7.77,8351,False
UEQUQVLFIPOEMF,573,CHEMBL6437,1034118,63054,CHEMBL673621,B,8,CHEMBL339,D(2) dopamine receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1000.0,nM,6.0,16532,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1034123,2679,CHEMBL617927,B,8,CHEMBL322,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1.5,nM,8.82,16532,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1034124,2840,CHEMBL872921,B,8,CHEMBL324,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1.4,nM,8.85,16532,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1034125,3007,CHEMBL620448,B,6,CHEMBL2094116,Serotonin 3 (5-HT3) receptor,PROTEIN COMPLEX,Rattus norvegicus,Ki,=,70.0,nM,7.16,16532,False
UEQUQVLFIPOEMF,573,CHEMBL6437,1034126,32555,CHEMBL645690,B,4,CHEMBL1907610,Adrenergic receptor alpha-1,PROTEIN FAMILY,Rattus norvegicus,Ki,=,28.0,nM,7.55,16532,False
UEQUQVLFIPOEMF,573,CHEMBL6437,1034128,84406,CHEMBL694463,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,4.2,nM,8.38,16532,False
UEQUQVLFIPOEMF,573,CHEMBL6437,1034130,142632,CHEMBL746900,B,8,CHEMBL304,Norepinephrine transporter,SINGLE PROTEIN,Rattus norvegicus,IC50,=,22.0,nM,7.66,16532,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1034131,198046,CHEMBL804188,B,8,CHEMBL313,Sodium-dependent serotonin transporter,SINGLE PROTEIN,Rattus norvegicus,IC50,=,2900.0,nM,5.54,16532,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1079955,62772,CHEMBL676299,B,8,CHEMBL3138,D(3) dopamine receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1524.0,nM,5.82,11822,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1168037,33031,CHEMBL643956,B,8,CHEMBL4744,Alpha-2A adrenergic receptor,SINGLE PROTEIN,Bos taurus,Ki,=,17.0,nM,7.77,7856,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1168038,33092,CHEMBL643584,B,8,CHEMBL4892,Alpha-1A adrenergic receptor,SINGLE PROTEIN,Bos taurus,Ki,=,43.0,nM,7.37,7856,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1168039,32605,CHEMBL642132,F,4,CHEMBL2093864,Adrenergic receptor alpha-2,PROTEIN FAMILY,Rattus norvegicus,Kd,=,53.7,nM,7.27,7856,False
UEQUQVLFIPOEMF,573,CHEMBL6437,1168040,33001,CHEMBL643858,F,4,CHEMBL1907610,Adrenergic receptor alpha-1,PROTEIN FAMILY,Rattus norvegicus,Kd,=,57.54,nM,7.24,7856,False
UEQUQVLFIPOEMF,573,CHEMBL6437,1174788,33212,CHEMBL643237,B,8,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,IC50,=,20.89,nM,7.68,5105,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1174790,1016,CHEMBL616219,B,8,CHEMBL214,5-hydroxytryptamine receptor 1A,SINGLE PROTEIN,Homo sapiens,IC50,=,398.11,nM,6.4,5105,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1174792,3101,CHEMBL620394,B,4,CHEMBL2094132,Serotonin 3 (5-HT3) receptor,PROTEIN COMPLEX GROUP,Homo sapiens,IC50,=,1412.54,nM,5.85,5105,False
UEQUQVLFIPOEMF,573,CHEMBL6437,1185780,2600,CHEMBL617468,B,8,CHEMBL322,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Rattus norvegicus,Ki,=,2.5,nM,8.6,17211,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1207839,3771,CHEMBL619052,B,8,CHEMBL3223,5-hydroxytryptamine receptor 7,SINGLE PROTEIN,Rattus norvegicus,Ki,=,63.1,nM,7.2,3680,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518472,302949,CHEMBL841784,B,9,CHEMBL265,D(1A) dopamine receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,1420.0,nM,5.85,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518473,303083,CHEMBL828756,B,9,CHEMBL1867,Alpha-2A adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,4.8,nM,8.32,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518474,303084,CHEMBL828757,B,9,CHEMBL1916,Alpha-2C adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,3.8,nM,8.42,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518481,303146,CHEMBL829120,B,9,CHEMBL217,D(2) dopamine receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,2197.0,nM,5.66,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518482,303244,CHEMBL827209,B,9,CHEMBL234,D(3) dopamine receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,2841.0,nM,5.55,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518483,303104,CHEMBL829614,B,9,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,4.3,nM,8.37,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518484,303243,CHEMBL827208,B,9,CHEMBL3155,5-hydroxytryptamine receptor 7,SINGLE PROTEIN,Homo sapiens,Ki,=,56.0,nM,7.25,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518485,303163,CHEMBL829975,B,9,CHEMBL225,5-hydroxytryptamine receptor 2C,SINGLE PROTEIN,Homo sapiens,Ki,=,4.4,nM,8.36,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518583,303056,CHEMBL828882,B,9,CHEMBL304,Norepinephrine transporter,SINGLE PROTEIN,Rattus norvegicus,Ki,=,101.0,nM,7.0,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518584,303185,CHEMBL829679,B,9,CHEMBL231,Histamine H1 receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,1.7,nM,8.77,21559,True
UEQUQVLFIPOEMF,573,CHEMBL6437,1518585,303085,CHEMBL876375,B,5,CHEMBL1907610,Adrenergic receptor alpha-1,PROTEIN FAMILY,Rattus norvegicus,Ki,=,74.0,nM,7.13,21559,False
UEQUQVLFIPOEMF,573,CHEMBL6437,2930086,589733,CHEMBL1061237,B,8,CHEMBL214,5-hydroxytryptamine receptor 1A,SINGLE PROTEIN,Homo sapiens,Kd,=,398.11,nM,6.4,48735,True
UEQUQVLFIPOEMF,573,CHEMBL6437,6379462,770978,CHEMBL1838217,B,9,CHEMBL322,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Rattus norvegicus,Ki,=,5.0,nM,8.3,59071,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749806,774696,CHEMBL1909085,B,9,CHEMBL319,Alpha-1A adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,IC50,=,224.0,nM,6.65,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749807,774696,CHEMBL1909085,B,9,CHEMBL319,Alpha-1A adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,91.0,nM,7.04,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749808,774697,CHEMBL1909086,B,9,CHEMBL315,Alpha-1B adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,IC50,=,119.0,nM,6.92,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749809,774697,CHEMBL1909086,B,9,CHEMBL315,Alpha-1B adrenergic receptor,SINGLE PROTEIN,Rattus norvegicus,Ki,=,66.0,nM,7.18,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749810,774698,CHEMBL1909087,B,8,CHEMBL223,Alpha-1D adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,83.0,nM,7.08,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749811,774698,CHEMBL1909087,B,8,CHEMBL223,Alpha-1D adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,41.0,nM,7.39,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749812,774699,CHEMBL1909088,B,8,CHEMBL1867,Alpha-2A adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,43.0,nM,7.37,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749813,774699,CHEMBL1909088,B,8,CHEMBL1867,Alpha-2A adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,16.0,nM,7.8,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749814,774700,CHEMBL1909089,B,8,CHEMBL1942,Alpha-2B adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,52.0,nM,7.28,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749815,774700,CHEMBL1909089,B,8,CHEMBL1942,Alpha-2B adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,24.0,nM,7.62,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749816,774701,CHEMBL1909090,B,8,CHEMBL1916,Alpha-2C adrenergic receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,179.0,nM,6.75,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749817,774701,CHEMBL1909090,B,8,CHEMBL1916,Alpha-2C adrenergic receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,26.0,nM,7.58,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749824,774705,CHEMBL1909094,B,8,CHEMBL222,Sodium-dependent noradrenaline transporter,SINGLE PROTEIN,Homo sapiens,IC50,=,163.0,nM,6.79,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7749825,774705,CHEMBL1909094,B,8,CHEMBL222,Sodium-dependent noradrenaline transporter,SINGLE PROTEIN,Homo sapiens,Ki,=,161.0,nM,6.79,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751893,774750,CHEMBL1909139,B,8,CHEMBL2056,D(1A) dopamine receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,543.0,nM,6.26,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751894,774750,CHEMBL1909139,B,8,CHEMBL2056,D(1A) dopamine receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,271.0,nM,6.57,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751927,774767,CHEMBL1909156,B,8,CHEMBL231,Histamine H1 receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,1.506,nM,8.82,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751928,774767,CHEMBL1909156,B,8,CHEMBL231,Histamine H1 receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,0.175,nM,9.76,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751929,774768,CHEMBL1909157,B,8,CHEMBL1941,Histamine H2 receptor,SINGLE PROTEIN,Homo sapiens,IC50,=,1008.0,nM,6.0,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751930,774768,CHEMBL1909157,B,8,CHEMBL1941,Histamine H2 receptor,SINGLE PROTEIN,Homo sapiens,Ki,=,992.0,nM,6.0,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751933,774770,CHEMBL1909159,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,124.0,nM,6.91,59306,False
UEQUQVLFIPOEMF,573,CHEMBL6437,7751934,774770,CHEMBL1909159,B,0,CHEMBL612545,Unchecked,UNCHECKED,,Ki,=,83.0,nM,7.08,59306,False
UEQUQVLFIPOEMF,573,CHEMBL6437,7751955,774649,CHEMBL1909170,B,8,CHEMBL216,Muscarinic acetylcholine receptor M1,SINGLE PROTEIN,Homo sapiens,IC50,=,1423.0,nM,5.85,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751956,774649,CHEMBL1909170,B,8,CHEMBL216,Muscarinic acetylcholine receptor M1,SINGLE PROTEIN,Homo sapiens,Ki,=,343.0,nM,6.46,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751957,774650,CHEMBL1909171,B,8,CHEMBL211,Muscarinic acetylcholine receptor M2,SINGLE PROTEIN,Homo sapiens,IC50,=,1078.0,nM,5.97,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751958,774650,CHEMBL1909171,B,8,CHEMBL211,Muscarinic acetylcholine receptor M2,SINGLE PROTEIN,Homo sapiens,Ki,=,383.0,nM,6.42,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751959,774651,CHEMBL1909172,B,8,CHEMBL245,Muscarinic acetylcholine receptor M3,SINGLE PROTEIN,Homo sapiens,IC50,=,1405.0,nM,5.85,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751960,774651,CHEMBL1909172,B,8,CHEMBL245,Muscarinic acetylcholine receptor M3,SINGLE PROTEIN,Homo sapiens,Ki,=,298.0,nM,6.53,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751961,774652,CHEMBL1909173,B,8,CHEMBL1821,Muscarinic acetylcholine receptor M4,SINGLE PROTEIN,Homo sapiens,IC50,=,2066.0,nM,5.68,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751962,774652,CHEMBL1909173,B,8,CHEMBL1821,Muscarinic acetylcholine receptor M4,SINGLE PROTEIN,Homo sapiens,Ki,=,288.0,nM,6.54,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751963,774653,CHEMBL1909174,B,8,CHEMBL2035,Muscarinic acetylcholine receptor M5,SINGLE PROTEIN,Homo sapiens,IC50,=,320.0,nM,6.5,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7751964,774653,CHEMBL1909174,B,8,CHEMBL2035,Muscarinic acetylcholine receptor M5,SINGLE PROTEIN,Homo sapiens,Ki,=,230.0,nM,6.64,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754029,774688,CHEMBL1909209,B,8,CHEMBL273,5-hydroxytryptamine receptor 1A,SINGLE PROTEIN,Rattus norvegicus,IC50,=,872.0,nM,6.06,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754030,774688,CHEMBL1909209,B,8,CHEMBL273,5-hydroxytryptamine receptor 1A,SINGLE PROTEIN,Rattus norvegicus,Ki,=,498.0,nM,6.3,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754033,774690,CHEMBL1909211,B,8,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,IC50,=,1.764,nM,8.75,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754034,774690,CHEMBL1909211,B,8,CHEMBL224,5-hydroxytryptamine receptor 2A,SINGLE PROTEIN,Homo sapiens,Ki,=,0.504,nM,9.3,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754035,774715,CHEMBL1909104,B,8,CHEMBL1833,5-hydroxytryptamine receptor 2B,SINGLE PROTEIN,Homo sapiens,IC50,=,7.295,nM,8.14,59306,True
UEQUQVLFIPOEMF,573,CHEMBL6437,7754036,774715,CHEMBL1909104,B,8,CHEMBL1833,5-hydroxytryptamine receptor 2B,SINGLE PROTEIN,Homo sapiens,Ki,=,4.642,nM,8.33,59306,True
