plant_index,compound_name_original,pubchem_cid_original,match_type,drop_reason
748,9E-abscisyl ?-d-glucoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"?-Bisabolene ((S)-1-Methyl-4-(6-methylhepta-1,5-diene-2-yl) cyclohexa-1-ene)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"?-Caryophyllene ([1R-(1R,4Z,9S)]-4,11,11 -trimethyl-8-methylene-Bicyclo [7.2.0] undec-4-ene)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"?-Curcumenene ((R)-1-Methyl-4-(6-methylhept-5-en-2-yl) cyclohexa-1,4-diene)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,?-Dodecalatone,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"?-Ocimene(3,7-dimethyl-1,3,7-Octatriene)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"?-Sesquiphellandrene ([S-(R*,S*)]-3-(1,5-dimethyl-4-enyl)-6-methylene-cyclohexene)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"?-Tocopherol, O-TMS",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,Allose 5TMS-ether TMS,,no_match,unresolved_script01_no_match
748,"Aminoethanol, O,N,N-3 TMS",,no_match,unresolved_script01_no_match
748,"Arabinonic acid, 3TMS ?-lactone",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,Arabinose 4TMS,,no_match,unresolved_script01_no_match
748,Ascorbic acid 4TMS-ether,,no_match,unresolved_script01_no_match
748,Erythronic acid 4TMS,,no_match,unresolved_script01_no_match
748,"Erythronic acid ?-lactone, 2 TMS-ether",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,Estragole(1-methoxy-4-(prop-2-en-1-yl)benzene),,no_match,unresolved_script01_no_match
748,Fructofuranose 5TMS,,no_match,unresolved_script01_no_match
748,"Fructopyranose, 4TMS",,no_match,unresolved_script01_no_match
748,GABA 3TMS,,no_match,unresolved_script01_no_match
748,Gentiobiose 8TMS,,no_match,unresolved_script01_no_match
748,"Germacerene D ((S,1Z,6Z)-8-isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene)",,no_match,unresolved_script01_no_match
748,Isomaltulose 7TMS,,no_match,unresolved_script01_no_match
748,Mannobiose 8TMS,,no_match,unresolved_script01_no_match
748,"Mannose, 6-deoxy-2,3,4,5-4-O-TMS",,no_match,unresolved_script01_no_match
748,O-?-Galactopyranosyl-d-mannopyranose 8TMS,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"Oleamide, N-TMS",,no_match,unresolved_script01_no_match
748,Pentadecana,,no_match,unresolved_script01_no_match
748,"Pentonic acid, 5-deoxy-3 TMS, ?-lactone",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,Pyroglutamic acid 2TMS,,no_match,unresolved_script01_no_match
748,Ribofuranose 4TMS (isomer 1),,no_match,unresolved_script01_no_match
748,Sorbofuranose 5TMS,,no_match,unresolved_script01_no_match
748,"Stearic acid, 2,3-[2trimethylsiloxy]propyl ester",,no_match,unresolved_script01_no_match
748,Tagatofuranose 5TMS,,no_match,unresolved_script01_no_match
748,"Tartaric acid 2TMS-ether, 2TMS ester",,no_match,unresolved_script01_no_match
748,Threonic acid 3TMS,,no_match,unresolved_script01_no_match
748,Thymol-?-glucopyranoside-O-TMS,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,"Trans-?-Bergamotene(2,6-dimethyl-6-(4-methyl-3-pentenyl)-Bicyclo [3.1.1]hept-2-ene)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,abscisyl ?-d-glucoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
748,cannabiside D,,no_match,unresolved_script01_no_match
748,"trans-?-Bisabolene (Cyclohexene, 4-[(1E)-1,5-dimethyl-1,4-hexadien-1-yl]-1-methyl-)",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
749,(?) epicatech,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
749,"1,2,4-Oxadiazole, 3-(1,3-benzodioxol-5-yl)-5-[(4-iodo-1Hpyrazol-1-yl)methyl]-",,no_match,unresolved_script01_no_match
749,"1,5-Anhydro-2-deoxy-L-arabino-hex-1-enitol",,no_match,unresolved_script01_no_match
749,1-napthyl acetoxy acetate,,no_match,unresolved_script01_no_match
749,2-hexyl-tetrahydrothiophane,,no_match,unresolved_script01_no_match
749,"3-Acetoxy-24-methyl-5-cholest-5,22-dien-7-one",,no_match,unresolved_script01_no_match
749,4-Fluorophenyl,,no_match,unresolved_script01_no_match
749,Aromadendran,,no_match,unresolved_script01_no_match
749,Margoloine,,no_match,unresolved_script01_no_match
749,"Methanoazulene, octahydro-3,6,8,8-tetramethyl-, [3R-(3a`,3aa´,6a`,7a´,8aa`)]-",,no_match,unresolved_script01_no_match
749,"Naphthalene, 1,2,3,5,6,7,8,8a-octahydro-1,8a-dimethyl-7-(1-methylethenyl)-, [1R-(1a`,7a´,8aa`)]-",,no_match,unresolved_script01_no_match
749,Nimbidin,,no_match,unresolved_script01_no_match
749,Sodium nimbidate,,no_match,unresolved_script01_no_match
749,"Spiro[4.5]dec-7-ene, 1,8-dimethyl-4-(1-methylethenyl)-, [1S-(1a`,4a´,5a`)]-",,no_match,unresolved_script01_no_match
749,"trans-13-Octadecenoic acid, methyl ester",,no_match,unresolved_script01_no_match
761,"N-[(4-hydroxy)hydrocinnamoyl],",,no_match,unresolved_script01_no_match
768,Artesin[sesquiterpene],,no_match,unresolved_script01_no_match
786,"17-methylvouacapane-8(14),-9(11)-diene",,no_match,unresolved_script01_no_match
786,"2', 4-dihydroxy-4'-methoxy-chalcone",,no_match,unresolved_script01_no_match
786,6-methox pulcherrimin,,no_match,unresolved_script01_no_match
786,"7,4?-dihydroxy-3,11-dehydrohomoisoflavanone",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
786,"7-hydroxy-4?-methoxy-3,11-dehydrohomoisoflavanone",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
786,Caesall A,,no_match,unresolved_script01_no_match
786,Caesall B,,no_match,unresolved_script01_no_match
786,Caesall C,,no_match,unresolved_script01_no_match
786,Caesall D,,no_match,unresolved_script01_no_match
786,Caesall E,,no_match,unresolved_script01_no_match
786,Caesall F,,no_match,unresolved_script01_no_match
786,Caesall G,,no_match,unresolved_script01_no_match
786,Caesall I,,no_match,unresolved_script01_no_match
786,Caesall J,,no_match,unresolved_script01_no_match
786,Caesall K,,no_match,unresolved_script01_no_match
786,Caesall L,,no_match,unresolved_script01_no_match
786,Caesall M,,no_match,unresolved_script01_no_match
786,Caesalpinin,,no_match,unresolved_script01_no_match
786,Caesalpinins D,,no_match,unresolved_script01_no_match
786,Kaempferol-3-O-?-Lrhamnopyranosyl-(1?2)-b-D-xylopyranoside,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
786,Norcaesalpinins MC,,no_match,unresolved_script01_no_match
786,Prephytoenediphosphate,,no_match,unresolved_script01_no_match
786,Protocatecheuic acid,,no_match,unresolved_script01_no_match
786,Vasicionolone,,no_match,unresolved_script01_no_match
786,bonducin,,no_match,unresolved_script01_no_match
786,caesalpinia-F,,no_match,unresolved_script01_no_match
786,caesalpinin B,,no_match,unresolved_script01_no_match
786,eocaesalpin P,,no_match,unresolved_script01_no_match
786,gamma caesalpin,,no_match,unresolved_script01_no_match
786,hepatsane,,no_match,unresolved_script01_no_match
786,homoisoflavonoid,,no_match,unresolved_script01_no_match
786,lognoceric acid,,no_match,unresolved_script01_no_match
786,methyl lineolate,,no_match,unresolved_script01_no_match
786,peltogynoids,,no_match,unresolved_script01_no_match
787,Celallocinnine,,no_match,unresolved_script01_no_match
796,6-deoxo-28-norcathasterone,,no_match,unresolved_script01_no_match
796,Assamicain B,,no_match,unresolved_script01_no_match
796,Theaflagallin,,no_match,unresolved_script01_no_match
796,theasaponins E3,,no_match,unresolved_script01_no_match
796,theasaponins E4,,no_match,unresolved_script01_no_match
796,theasaponins E5,,no_match,unresolved_script01_no_match
796,theasaponins E6,,no_match,unresolved_script01_no_match
796,theasaponins E7,,no_match,unresolved_script01_no_match
799,"(?)- delta7-trans-(1R, 3R, 6R)-isotetrahydrocannabinol-C5 (",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
799,"(?)-delta 7-trans-(1R, 3R, 6R)-isotetrahydrocannabivarin-C3 (",,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
799,()-7-hydroxycannabichromane,,no_match,unresolved_script01_no_match
799,"()-7R-cannabicourmarone,",,no_match,unresolved_script01_no_match
799,()-7R-cannabicourmaronic acid,,no_match,unresolved_script01_no_match
799,()-trans-CBT-C5,,no_match,unresolved_script01_no_match
799,()-trans-CBT-OEt-C5,,no_match,unresolved_script01_no_match
799,(±)-3''-hydroxy- delta-4''-cannabichromene,,no_match,unresolved_script01_no_match
799,(±)-4-acetoxycannabichromene,,no_match,unresolved_script01_no_match
799,"(±)-6,7-cis-epoxycannabigerol",,no_match,unresolved_script01_no_match
799,"(±)-6,7-cis-epoxycannabigerolic acid",,no_match,unresolved_script01_no_match
799,"(±)-6,7-trans-epoxycannabigerol",,no_match,unresolved_script01_no_match
799,"(±)-6,7-trans-epoxycannabigerolic acid",,no_match,unresolved_script01_no_match
799,(±)-cis-CBT-C5,,no_match,unresolved_script01_no_match
799,(±)-trans-CBT-C3,,no_match,unresolved_script01_no_match
799,7-methoxy-cannabispirone,,no_match,unresolved_script01_no_match
799,8-OH-CBN,,no_match,unresolved_script01_no_match
799,8-OH-CBNA,,no_match,unresolved_script01_no_match
799,8-OH-CBT-C5,,no_match,unresolved_script01_no_match
799,?-Limonene,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
799,?9-tetrahydrocannabinol,,skipped_encoding_loss,unresolved_script01_skipped_encoding_loss
799,CBDA-C5 9-O-CBT-C5 ester,,no_match,unresolved_script01_no_match
799,CBE-C3,,no_match,unresolved_script01_no_match
799,CBE-C5,,no_match,unresolved_script01_no_match
799,CBEA-C3 B,,no_match,unresolved_script01_no_match
799,CBEA-C5 A,,no_match,unresolved_script01_no_match
799,CBEA-C5 B,,no_match,unresolved_script01_no_match
799,CBL-C3,,no_match,unresolved_script01_no_match
799,CBN-C3,,no_match,unresolved_script01_no_match
799,CBND-C3,,no_match,unresolved_script01_no_match
799,CBND-C5,,no_match,unresolved_script01_no_match
799,CBT-C3 homologue,,no_match,unresolved_script01_no_match
799,"apigenin-6,8-di-C- beta-D-glucopyranoside",,no_match,unresolved_script01_no_match
799,beta copane,,no_match,unresolved_script01_no_match
