inchikey_connectivity,molregno,chembl_id,activity_id,assay_id,assay_chembl_id,assay_type,confidence_score,target_chembl_id,target_pref_name,target_type,organism,standard_type,standard_relation,standard_value,standard_units,pchembl_value,doc_id,is_strict
LOUPRKONTZGTKE,255947,CHEMBL170,15635061,1503120,CHEMBL3592467,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,632.7,nM,6.2,92744,False
LOUPRKONTZGTKE,255947,CHEMBL170,15675430,1509957,CHEMBL3607891,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,18.0,nM,7.75,93096,False
LOUPRKONTZGTKE,255947,CHEMBL170,16530773,1567305,CHEMBL3789224,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,826.0,nM,6.08,98826,False
LOUPRKONTZGTKE,255947,CHEMBL170,16614864,1583571,CHEMBL3815658,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,58.0,nM,7.24,99536,False
LOUPRKONTZGTKE,255947,CHEMBL170,17998315,1652478,CHEMBL4001733,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,180.0,nM,6.75,103998,False
LOUPRKONTZGTKE,255947,CHEMBL170,18080922,1667662,CHEMBL4017550,A,9,CHEMBL6020,Bile salt export pump,SINGLE PROTEIN,Homo sapiens,IC50,=,98830.0,nM,4.0,104626,False
LOUPRKONTZGTKE,255947,CHEMBL170,18518189,1758432,CHEMBL4193440,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,18.0,nM,7.75,108219,False
LOUPRKONTZGTKE,255947,CHEMBL170,18518313,1758387,CHEMBL4193395,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,18.0,nM,7.75,108219,False
LOUPRKONTZGTKE,255947,CHEMBL170,18899401,1816859,CHEMBL4316433,A,9,CHEMBL289,Cytochrome P450 2D6,SINGLE PROTEIN,Homo sapiens,IC50,=,10.0,nM,8.0,110650,False
LOUPRKONTZGTKE,255947,CHEMBL170,18966038,1835741,CHEMBL4335874,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,267.92,nM,6.57,111175,False
LOUPRKONTZGTKE,255947,CHEMBL170,19043899,1852722,CHEMBL4353346,B,9,CHEMBL4302,ATP-dependent translocase ABCB1,SINGLE PROTEIN,Homo sapiens,IC50,=,1700.0,nM,5.77,111721,True
LOUPRKONTZGTKE,255947,CHEMBL170,19203741,1890216,CHEMBL4391970,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,254.0,nM,6.59,112857,False
LOUPRKONTZGTKE,255947,CHEMBL170,19204309,1890250,CHEMBL4392004,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,215.0,nM,6.67,112857,False
LOUPRKONTZGTKE,255947,CHEMBL170,19204330,1890251,CHEMBL4392005,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,199.0,nM,6.7,112857,False
LOUPRKONTZGTKE,255947,CHEMBL170,19204351,1890252,CHEMBL4392006,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,197.0,nM,6.71,112857,False
LOUPRKONTZGTKE,255947,CHEMBL170,22462916,2029176,CHEMBL4683334,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,66.0,nM,7.18,117792,False
LOUPRKONTZGTKE,255947,CHEMBL170,22929393,2082545,CHEMBL4738336,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,826.0,nM,6.08,119610,False
LOUPRKONTZGTKE,255947,CHEMBL170,23184552,2108634,CHEMBL4817309,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,108.0,nM,6.97,120345,False
LOUPRKONTZGTKE,255947,CHEMBL170,24779807,2216143,CHEMBL5129275,F,1,CHEMBL614343,MES-SA,CELL-LINE,Homo sapiens,IC50,=,93000.0,nM,4.03,123523,False
LOUPRKONTZGTKE,255947,CHEMBL170,24779821,2216144,CHEMBL5129276,F,1,CHEMBL613827,MES-SA/Dx5,CELL-LINE,Homo sapiens,IC50,=,67000.0,nM,4.17,123523,False
LOUPRKONTZGTKE,255947,CHEMBL170,24779850,2216146,CHEMBL5129278,F,1,CHEMBL614343,MES-SA,CELL-LINE,Homo sapiens,IC50,=,91000.0,nM,4.04,123523,False
LOUPRKONTZGTKE,255947,CHEMBL170,24779861,2216147,CHEMBL5129279,F,1,CHEMBL613827,MES-SA/Dx5,CELL-LINE,Homo sapiens,IC50,=,43000.0,nM,4.37,123523,False
LOUPRKONTZGTKE,255947,CHEMBL170,24879599,2241393,CHEMBL5155603,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,74.2,nM,7.13,124399,False
LOUPRKONTZGTKE,255947,CHEMBL170,24879618,2241394,CHEMBL5155604,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,473.9,nM,6.32,124399,False
LOUPRKONTZGTKE,255947,CHEMBL170,24999184,2272567,CHEMBL5232536,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,22.0,nM,7.66,125250,False
LOUPRKONTZGTKE,255947,CHEMBL170,25040219,2284193,CHEMBL5244554,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,18.0,nM,7.75,125595,False
LOUPRKONTZGTKE,255947,CHEMBL170,25040221,2284194,CHEMBL5244555,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,110.0,nM,6.96,125595,False
LOUPRKONTZGTKE,255947,CHEMBL170,25046315,2285881,CHEMBL5246242,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,286.0,nM,6.54,125641,False
LOUPRKONTZGTKE,255947,CHEMBL170,25086776,2296347,CHEMBL5256987,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,600.0,nM,6.22,125946,False
LOUPRKONTZGTKE,255947,CHEMBL170,25545592,2334660,CHEMBL5345208,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,161.0,nM,6.79,127065,False
LOUPRKONTZGTKE,255947,CHEMBL170,25545635,2334664,CHEMBL5345212,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,504.0,nM,6.3,127065,False
LOUPRKONTZGTKE,255947,CHEMBL170,25545860,2334692,CHEMBL5345240,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,830.0,nM,6.08,127065,False
LOUPRKONTZGTKE,255947,CHEMBL170,25601649,2347855,CHEMBL5358811,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,108.0,nM,6.97,127446,False
LOUPRKONTZGTKE,255947,CHEMBL170,25871168,2433589,CHEMBL5512734,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,83.0,nM,7.08,129001,False
LOUPRKONTZGTKE,255947,CHEMBL170,26007445,2472542,CHEMBL5576785,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,826.0,nM,6.08,129914,False
LOUPRKONTZGTKE,255947,CHEMBL170,29107487,2611742,CHEMBL6087732,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,830.0,nM,6.08,136451,False
LOUPRKONTZGTKE,255947,CHEMBL170,29107711,2611768,CHEMBL6087758,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,2710.0,nM,5.57,136451,False
LOUPRKONTZGTKE,255947,CHEMBL170,29111729,2612832,CHEMBL6088822,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,110.0,nM,6.96,136483,False
LOUPRKONTZGTKE,255947,CHEMBL170,29291491,2665558,CHEMBL6178060,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,450.0,nM,6.35,137827,False
LOUPRKONTZGTKE,255947,CHEMBL170,29291514,2665559,CHEMBL6178061,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,IC50,=,120.0,nM,6.92,137827,False
ZYVSOIYQKUDENJ,257023,CHEMBL409466,1027902,40840,CHEMBL656072,F,1,CHEMBL382,CCRF-CEM,CELL-LINE,Homo sapiens,IC50,=,3500.0,nM,5.46,17836,False
CHLICZRVGGXEOD,257395,CHEMBL154155,1083953,29409,CHEMBL643382,B,8,CHEMBL220,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens,IC50,=,4900.0,nM,5.31,11646,True
CHLICZRVGGXEOD,257395,CHEMBL154155,1083954,29377,CHEMBL648291,B,8,CHEMBL220,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens,IC50,=,3630.78,nM,5.44,11646,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,3301093,633021,CHEMBL1118246,F,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,60.0,nM,7.22,51267,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,3301095,633022,CHEMBL1118247,F,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,34300.0,nM,4.46,51267,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,18913392,1821732,CHEMBL4321392,A,1,CHEMBL394,HCT-116,CELL-LINE,Homo sapiens,IC50,=,60000.0,nM,4.22,110709,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,18913393,1821733,CHEMBL4321393,A,1,CHEMBL614212,OVCAR,CELL-LINE,Homo sapiens,IC50,=,65000.0,nM,4.19,110709,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,18913394,1821734,CHEMBL4321394,A,1,CHEMBL392,A549,CELL-LINE,Homo sapiens,IC50,=,60000.0,nM,4.22,110709,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,18913395,1821735,CHEMBL4321395,A,1,CHEMBL387,MCF7,CELL-LINE,Homo sapiens,IC50,=,40000.0,nM,4.4,110709,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,18913396,1821736,CHEMBL4321396,A,1,CHEMBL390,PC-3,CELL-LINE,Homo sapiens,IC50,=,40000.0,nM,4.4,110709,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,18913397,1821737,CHEMBL4321397,A,1,CHEMBL395,HepG2,CELL-LINE,Homo sapiens,IC50,=,60000.0,nM,4.22,110709,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,18913398,1821738,CHEMBL4321398,A,1,CHEMBL614910,SH-SY5Y,CELL-LINE,Homo sapiens,IC50,=,77000.0,nM,4.11,110709,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,19371418,1922131,CHEMBL4424976,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,50100.0,nM,4.3,114002,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,19371451,1922125,CHEMBL4424970,B,9,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,257.0,nM,6.59,114002,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,19371457,1922124,CHEMBL4424969,B,9,CHEMBL218,Cannabinoid receptor 1,SINGLE PROTEIN,Homo sapiens,Ki,=,714.0,nM,6.15,114002,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,19371500,1922140,CHEMBL4424985,F,1,CHEMBL614632,RBL-2H3,CELL-LINE,Rattus norvegicus,IC50,=,12300.0,nM,4.91,114002,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,23302987,2132824,CHEMBL4842434,B,9,CHEMBL4835,L-lactate dehydrogenase A chain,SINGLE PROTEIN,Homo sapiens,Ki,=,8500.0,nM,5.07,121287,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661645,2184541,CHEMBL5096623,B,9,CHEMBL4794,Transient receptor potential cation channel subfamily V member 1,SINGLE PROTEIN,Homo sapiens,EC50,=,24200.0,nM,4.62,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661674,2184546,CHEMBL5096628,B,9,CHEMBL5051,Transient receptor potential cation channel subfamily V member 2,SINGLE PROTEIN,Homo sapiens,IC50,=,6500.0,nM,5.19,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661680,2184547,CHEMBL5096629,B,9,CHEMBL5522,Transient receptor potential cation channel subfamily V member 3,SINGLE PROTEIN,Homo sapiens,EC50,=,1900.0,nM,5.72,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661698,2184550,CHEMBL5096632,B,9,CHEMBL3119,Transient receptor potential cation channel subfamily V member 4,SINGLE PROTEIN,Homo sapiens,EC50,=,600.0,nM,6.22,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661710,2184552,CHEMBL5096634,B,9,CHEMBL3119,Transient receptor potential cation channel subfamily V member 4,SINGLE PROTEIN,Homo sapiens,IC50,=,9900.0,nM,5.0,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661717,2184554,CHEMBL5096636,B,9,CHEMBL6007,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Homo sapiens,EC50,=,90.0,nM,7.05,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661729,2184556,CHEMBL5096638,B,9,CHEMBL6007,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Homo sapiens,IC50,=,370.0,nM,6.43,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,24661737,2184560,CHEMBL5096642,B,9,CHEMBL1075319,Transient receptor potential cation channel subfamily M member 8,SINGLE PROTEIN,Homo sapiens,IC50,=,40700.0,nM,4.39,122476,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,25603494,2348100,CHEMBL5359056,B,9,CHEMBL5160,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,Rattus norvegicus,EC50,=,90.0,nM,7.05,127458,True
UVOLYTDXHDXWJU,258795,CHEMBL422704,29082017,2604843,CHEMBL6080245,T,9,CHEMBL238,Sodium-dependent dopamine transporter,SINGLE PROTEIN,Homo sapiens,IC50,=,740.0,nM,6.13,136248,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,29082028,2604847,CHEMBL6080249,T,9,CHEMBL222,Sodium-dependent noradrenaline transporter,SINGLE PROTEIN,Homo sapiens,IC50,=,1950.0,nM,5.71,136248,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,29082031,2604848,CHEMBL6080250,T,9,CHEMBL228,Sodium-dependent serotonin transporter,SINGLE PROTEIN,Homo sapiens,IC50,=,6260.0,nM,5.2,136248,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,29082072,2604855,CHEMBL6080257,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,1000.0,nM,6.0,136248,False
UVOLYTDXHDXWJU,258795,CHEMBL422704,29092159,2607503,CHEMBL6083335,B,9,CHEMBL253,Cannabinoid receptor 2,SINGLE PROTEIN,Homo sapiens,Ki,=,200.0,nM,6.7,136328,True
IGHTZQUIFGUJTG,258827,CHEMBL154127,29221144,2645377,CHEMBL6125260,B,9,CHEMBL4662936,Spike glycoprotein,SINGLE PROTEIN,Severe acute respiratory syndrome coronavirus 2,EC50,=,10800.0,nM,4.97,137306,True
RAKJVIPCCGXHHS,260525,CHEMBL350475,2324495,551370,CHEMBL1008496,B,8,CHEMBL221,Prostaglandin G/H synthase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,64000.0,nM,4.19,39673,True
RAKJVIPCCGXHHS,260525,CHEMBL350475,14724411,1364367,CHEMBL3294236,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,2600.0,nM,5.58,83748,False
RAKJVIPCCGXHHS,260525,CHEMBL350475,19367806,1921318,CHEMBL4424163,B,9,CHEMBL1951,Amine oxidase [flavin-containing] A,SINGLE PROTEIN,Homo sapiens,Ki,=,260.0,nM,6.58,113965,True
RAKJVIPCCGXHHS,260525,CHEMBL350475,19367813,1921317,CHEMBL4424162,B,9,CHEMBL4078,Acetylcholinesterase,SINGLE PROTEIN,Electrophorus electricus,IC50,=,25300.0,nM,4.6,113965,True
RAKJVIPCCGXHHS,260525,CHEMBL350475,19367834,1921315,CHEMBL4424160,B,9,CHEMBL1951,Amine oxidase [flavin-containing] A,SINGLE PROTEIN,Homo sapiens,IC50,=,740.0,nM,6.13,113965,True
KIQQFVJHWNCGAU,261001,CHEMBL156000,2107174,465269,CHEMBL930539,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,34960.0,nM,4.46,38525,False
LSBDFXRDZJMBSC,261184,CHEMBL347645,3031155,600886,CHEMBL1040692,F,1,CHEMBL364,Plasmodium falciparum,ORGANISM,Plasmodium falciparum,EC50,=,9500.0,nM,5.02,49165,False
WWNNZCOKKKDOPX,261381,CHEMBL350675,22433085,2023155,CHEMBL4676968,B,7,CHEMBL4680049,GABA-A receptor alpha-1/beta-1,PROTEIN COMPLEX,Bos taurus,Ki,=,13.0,nM,7.89,117552,False
HRPVXLWXLXDGHG,261512,CHEMBL348107,17979975,1649226,CHEMBL3998360,B,9,CHEMBL3973,Fibroblast growth factor receptor 4,SINGLE PROTEIN,Homo sapiens,IC50,=,938.0,nM,6.03,103835,True
SUNVJLYYDZCIIK,262327,CHEMBL160233,1292334,199004,CHEMBL801996,F,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,12000.0,nM,4.92,7099,False
WCERJEZPIONOJU,263142,CHEMBL345432,812413,144644,CHEMBL752055,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,5900.0,nM,5.23,5337,False
WCERJEZPIONOJU,263146,CHEMBL156339,817424,144646,CHEMBL752057,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,53500.0,nM,4.27,5337,False
WCERJEZPIONOJU,263146,CHEMBL156339,2551201,526157,CHEMBL970953,A,9,CHEMBL340,Cytochrome P450 3A4,SINGLE PROTEIN,Homo sapiens,IC50,=,85400.0,nM,4.07,43042,False
WCERJEZPIONOJU,263146,CHEMBL156339,11004170,841575,CHEMBL2091940,F,1,CHEMBL614917,SK-MEL-2,CELL-LINE,Homo sapiens,IC50,=,8700.0,nM,5.06,65010,False
WCERJEZPIONOJU,263146,CHEMBL156339,11004182,841577,CHEMBL2091942,F,1,CHEMBL614781,BV-2,CELL-LINE,Mus musculus,IC50,=,18730.0,nM,4.73,65010,False
WCERJEZPIONOJU,263146,CHEMBL156339,11004184,841573,CHEMBL2091938,F,1,CHEMBL392,A549,CELL-LINE,Homo sapiens,IC50,=,19640.0,nM,4.71,65010,False
WCERJEZPIONOJU,263146,CHEMBL156339,11004188,841576,CHEMBL2091941,F,1,CHEMBL612263,HCT-15,CELL-LINE,Homo sapiens,IC50,=,23050.0,nM,4.64,65010,False
WCERJEZPIONOJU,263146,CHEMBL156339,11004195,841574,CHEMBL2091939,F,1,CHEMBL614925,SK-OV-3,CELL-LINE,Homo sapiens,IC50,=,27380.0,nM,4.56,65010,False
FVEMXQCEJGGXJB,263286,CHEMBL155707,465457,38885,CHEMBL652716,B,4,CHEMBL2095166,Adrenergic receptor beta,PROTEIN FAMILY,Rattus norvegicus,Ki,=,4000.0,nM,5.4,7103,False
FVEMXQCEJGGXJB,263286,CHEMBL155707,465458,60164,CHEMBL675711,B,4,CHEMBL2093868,Dopamine receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,3800.0,nM,5.42,7103,False
FVEMXQCEJGGXJB,263286,CHEMBL155707,465459,30267,CHEMBL642920,B,4,CHEMBL2094111,Adrenergic receptor alpha,PROTEIN FAMILY,Rattus norvegicus,Ki,=,7500.0,nM,5.12,7103,False
YXWQTVWJNHKSCC,263700,CHEMBL160919,456513,38885,CHEMBL652716,B,4,CHEMBL2095166,Adrenergic receptor beta,PROTEIN FAMILY,Rattus norvegicus,Ki,=,1000.0,nM,6.0,7103,False
YXWQTVWJNHKSCC,263700,CHEMBL160919,456514,30267,CHEMBL642920,B,4,CHEMBL2094111,Adrenergic receptor alpha,PROTEIN FAMILY,Rattus norvegicus,Ki,=,10000.0,nM,5.0,7103,False
FVEMXQCEJGGXJB,263802,CHEMBL160579,432800,38885,CHEMBL652716,B,4,CHEMBL2095166,Adrenergic receptor beta,PROTEIN FAMILY,Rattus norvegicus,Ki,=,30000.0,nM,4.52,7103,False
FVEMXQCEJGGXJB,263802,CHEMBL160579,432801,60164,CHEMBL675711,B,4,CHEMBL2093868,Dopamine receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,30000.0,nM,4.52,7103,False
FVEMXQCEJGGXJB,263802,CHEMBL160579,432802,30267,CHEMBL642920,B,4,CHEMBL2094111,Adrenergic receptor alpha,PROTEIN FAMILY,Rattus norvegicus,Ki,=,10000.0,nM,5.0,7103,False
FVEMXQCEJGGXJB,263807,CHEMBL349584,459065,38885,CHEMBL652716,B,4,CHEMBL2095166,Adrenergic receptor beta,PROTEIN FAMILY,Rattus norvegicus,Ki,=,1300.0,nM,5.89,7103,False
FVEMXQCEJGGXJB,263807,CHEMBL349584,459066,60164,CHEMBL675711,B,4,CHEMBL2093868,Dopamine receptor,PROTEIN FAMILY,Rattus norvegicus,Ki,=,1500.0,nM,5.82,7103,False
FVEMXQCEJGGXJB,263807,CHEMBL349584,459067,30267,CHEMBL642920,B,4,CHEMBL2094111,Adrenergic receptor alpha,PROTEIN FAMILY,Rattus norvegicus,Ki,=,5000.0,nM,5.3,7103,False
SMEROWZSTRWXGI,264009,CHEMBL349105,2117871,472949,CHEMBL949256,F,9,CHEMBL5409,G-protein coupled bile acid receptor 1,SINGLE PROTEIN,Homo sapiens,EC50,=,1250.0,nM,5.9,39106,True
DFYRUELUNQRZTB,264242,CHEMBL346919,13929007,1292253,CHEMBL3124645,F,1,CHEMBL3879801,NON-PROTEIN TARGET,NON-MOLECULAR,,IC50,=,3900.0,nM,5.41,76945,False
FAKRSMQSSFJEIM,265592,CHEMBL161170,534060,34788,CHEMBL643765,B,9,CHEMBL4074,Angiotensin-converting enzyme,SINGLE PROTEIN,Oryctolagus cuniculus,IC50,=,1.5,nM,8.82,10888,True
FAKRSMQSSFJEIM,265620,CHEMBL162360,534059,34788,CHEMBL643765,B,9,CHEMBL4074,Angiotensin-converting enzyme,SINGLE PROTEIN,Oryctolagus cuniculus,IC50,=,23.0,nM,7.64,10888,True
FAKRSMQSSFJEIM,265620,CHEMBL162360,931300,36754,CHEMBL883277,B,8,CHEMBL1808,Angiotensin-converting enzyme,SINGLE PROTEIN,Homo sapiens,IC50,=,23.0,nM,7.64,16784,True
WZUODJNEIXSNEU,266630,CHEMBL350966,352194,210707,CHEMBL813550,B,8,CHEMBL1973,Tyrosinase,SINGLE PROTEIN,Homo sapiens,IC50,=,30000.0,nM,4.52,6589,True
WZUODJNEIXSNEU,266630,CHEMBL350966,19333270,1916171,CHEMBL4418855,B,9,CHEMBL2176772,E3 ubiquitin-protein ligase TRIM33,SINGLE PROTEIN,Homo sapiens,IC50,=,300.6,nM,6.52,113849,True
WZUODJNEIXSNEU,266630,CHEMBL350966,19333379,1916172,CHEMBL4418856,B,9,CHEMBL3108638,Transcription intermediary factor 1-alpha,SINGLE PROTEIN,Homo sapiens,IC50,=,219.7,nM,6.66,113849,True
ZRSNZINYAWTAHE,266673,CHEMBL161598,1514642,305266,CHEMBL832816,A,9,CHEMBL5282,Cytochrome P450 2A6,SINGLE PROTEIN,Homo sapiens,IC50,=,5150.0,nM,5.29,21442,False
ZRSNZINYAWTAHE,266673,CHEMBL161598,1514643,305268,CHEMBL832818,A,9,CHEMBL4085,Cytochrome P450 2A5,SINGLE PROTEIN,Mus musculus,IC50,=,5230.0,nM,5.28,21442,False
ZRSNZINYAWTAHE,266673,CHEMBL161598,20654523,1983355,CHEMBL4616761,F,1,CHEMBL612656,B16-F10,CELL-LINE,Mus musculus,IC50,=,70740.0,nM,4.15,116187,False
WTWBUQJHJGUZCY,266706,CHEMBL161577,355135,210707,CHEMBL813550,B,8,CHEMBL1973,Tyrosinase,SINGLE PROTEIN,Homo sapiens,IC50,=,50000.0,nM,4.3,6589,True
HDZGCSFEDULWCS,267831,CHEMBL160520,437069,70659,CHEMBL678649,B,8,CHEMBL2266,"4-aminobutyrate aminotransferase, mitochondrial",SINGLE PROTEIN,Sus scrofa,Ki,=,2200.0,nM,5.66,13775,True
HDZGCSFEDULWCS,267831,CHEMBL160520,437071,70656,CHEMBL678646,B,8,CHEMBL2266,"4-aminobutyrate aminotransferase, mitochondrial",SINGLE PROTEIN,Sus scrofa,Kd,=,2800.0,nM,5.55,13775,True
SDZPYNMXGUHFMZ,268129,CHEMBL159706,8059226,808092,CHEMBL1961243,B,0,CHEMBL612545,Unchecked,UNCHECKED,,IC50,=,44300.0,nM,4.35,61347,False
SDZPYNMXGUHFMZ,268129,CHEMBL159706,8059247,808093,CHEMBL1961244,F,3,CHEMBL613712,Radical scavenging activity,UNKNOWN,,IC50,=,2800.0,nM,5.55,61347,False
CTVAVEOYQKVFFY,268187,CHEMBL159548,13798620,1265866,CHEMBL3039492,A,8,CHEMBL1743121,Solute carrier organic anion transporter family member 1B3,SINGLE PROTEIN,Homo sapiens,IC50,=,8511.38,nM,5.07,75466,False
CTVAVEOYQKVFFY,268187,CHEMBL159548,13798685,1265867,CHEMBL3039493,A,8,CHEMBL1743121,Solute carrier organic anion transporter family member 1B3,SINGLE PROTEIN,Homo sapiens,Ki,=,6500.0,nM,5.19,75466,False
CTVAVEOYQKVFFY,268187,CHEMBL159548,13800619,1265863,CHEMBL3039489,A,8,CHEMBL1697668,Solute carrier organic anion transporter family member 1B1,SINGLE PROTEIN,Homo sapiens,IC50,=,3715.35,nM,5.43,75466,False
CTVAVEOYQKVFFY,268187,CHEMBL159548,13800684,1265864,CHEMBL3039490,A,8,CHEMBL1697668,Solute carrier organic anion transporter family member 1B1,SINGLE PROTEIN,Homo sapiens,Ki,=,2050.0,nM,5.69,75466,False
YUULFXAQUWEYNP,268218,CHEMBL349197,2197664,505339,CHEMBL947715,B,9,CHEMBL4241,Squalene monooxygenase,SINGLE PROTEIN,Rattus norvegicus,IC50,=,130.0,nM,6.89,42355,True
RSYUFYQTACJFML,268698,CHEMBL159303,2323423,551370,CHEMBL1008496,B,8,CHEMBL221,Prostaglandin G/H synthase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,15000.0,nM,4.82,39673,True
RSYUFYQTACJFML,268698,CHEMBL159303,2428782,480246,CHEMBL1020815,B,8,CHEMBL221,Prostaglandin G/H synthase 1,SINGLE PROTEIN,Homo sapiens,IC50,=,6400.0,nM,5.19,41149,True
RSYUFYQTACJFML,268698,CHEMBL159303,2428806,480247,CHEMBL1020816,B,8,CHEMBL230,Prostaglandin G/H synthase 2,SINGLE PROTEIN,Homo sapiens,IC50,=,69700.0,nM,4.16,41149,True
RSYUFYQTACJFML,268698,CHEMBL159303,19355186,1918343,CHEMBL4421074,B,9,CHEMBL4523129,Synaptojanin-2,SINGLE PROTEIN,Homo sapiens,IC50,=,15900.0,nM,4.8,113893,True
